treatment,condition,replicate,generation,bias,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
moving,neg_to_pos,1736856570,50,-0.3,900,2.2555555555555555,1.0889455767556993,3.0498815733822964,1.4451829110815628,1.1632326480378257,0.5823842097874298,0.4720947550934244,0.16648951651611826,0.14308079391483977,0.09206935646288683,0.34796524682721214
moving,neg_to_pos,1736856570,55,-0.3,900,2.3233333333333333,1.0754378953090071,3.202381526930916,1.4451234582529107,1.1911382944587008,0.5930642569699346,0.5033100987294354,0.17139511335329702,0.14374687938700914,0.09705643490372874,0.35611009285219103
moving,neg_to_pos,1736856570,60,-0.3,900,2.4255555555555555,1.128426742673288,3.320840338490363,1.4138198736384588,1.208146924081582,0.6140629062507427,0.5315296735459203,0.17864224014088756,0.13927356241373717,0.10014972112720232,0.38551802457681117
moving,neg_to_pos,1736856570,65,-0.3,900,2.5,1.152292401162907,3.448754946266743,1.3851961224266074,1.2248373340647756,0.6225516598987468,0.5543902888616714,0.18490866842283565,0.14280415491274984,0.10227047833973056,0.3744615932331065
moving,neg_to_pos,1736856570,70,0.3,900,2.632222222222222,1.1847482412148702,3.5356959690937666,1.3797429778888852,1.2319534904639755,0.6345519576058978,0.5773298328600388,0.18309941554109804,0.13464875265737683,0.10473415406052757,0.4161836502508451
moving,neg_to_pos,1736856570,75,0.3,900,2.73,1.1142461327931295,3.583168169547712,1.369800437979143,1.2665892193840276,0.6240682006763049,0.5880217890065927,0.1806719881743405,0.13090124052212745,0.10902609280667576,0.44187893169255
moving,neg_to_pos,1736856570,80,0.3,900,2.811111111111111,1.1084969247132646,3.579164883865178,1.3493514393904615,1.28070809998802,0.6141984519670961,0.5948521340495568,0.17963988723794555,0.12392530017256599,0.10886297385936337,0.47203418991072493
moving,neg_to_pos,1736856570,85,0.3,900,2.8033333333333332,1.127529255594826,3.5368383525019573,1.328329891395224,1.2967219106406194,0.5922576299227811,0.579264778344625,0.18407854879086544,0.12609844632081751,0.11025634403762015,0.46678092579620833
moving,neg_to_pos,1736856570,90,0.3,900,2.7755555555555556,1.0659696796929505,3.55985249370428,1.2974119093919818,1.3524693905378364,0.5663737709715333,0.5664057550847654,0.1902179810453047,0.1301748388092122,0.11049843423652062,0.4481123323958603
moving,neg_to_pos,1736856570,95,0.3,900,2.716666666666667,1.0523782589924593,3.556958932736437,1.2547542432879217,1.3490042214659148,0.5758005735071969,0.5673068850457077,0.192793354921195,0.11834363249905444,0.11034917599719091,0.498124752634189
moving,neg_to_pos,1736856570,100,0.3,900,2.6244444444444444,1.024728810858009,3.449604731731553,1.250942722545936,1.383495780852028,0.5582013842253705,0.5529706881237149,0.19798276786378494,0.11629106224376337,0.10290723284615674,0.4926838414261192
moving,neg_to_pos,1736856570,105,0.3,900,2.5455555555555556,0.9804376699675293,3.3707707915214478,1.2282010645909487,1.415161294111978,0.5299344262095411,0.5401484587621939,0.2046378507866859,0.11805282720752466,0.10082473223782507,0.48013793201438687
moving,neg_to_pos,1736856570,110,0.3,900,2.438888888888889,0.970474619788854,3.3052918350692373,1.208914374727459,1.4471463726138323,0.5069376492886408,0.5180991907365006,0.20181186501139373,0.11423878357077276,0.09654595083407154,0.4886888717605999
moving,neg_to_pos,1736856570,115,0.3,900,2.338888888888889,0.9852460994813478,3.354985057971079,1.1985913612937515,1.468034614946167,0.49452414607975126,0.512687700067016,0.2083354681101089,0.12735013687411745,0.09810917738843512,0.43382444375633844
moving,neg_to_pos,1736856570,120,0.3,900,2.311111111111111,0.9573626323794674,3.313338622446286,1.196637557898838,1.4823989845956365,0.47513109721502733,0.5079763105784264,0.2125112024531177,0.13428132912781343,0.09522080256064105,0.3968997964446061
