generation,occupancy,unique_genomes,mean_fitness,entropy
536,1.0,16,0.530029296875,3.9746009712326202
537,1.0,16,0.5291748046875,3.9748532640383987
538,1.0,16,0.52789306640625,3.97551501568693
539,1.0,16,0.5274658203125,3.9753905844563056
540,1.0,16,0.52813720703125,3.9763746528296187
541,1.0,16,0.5283203125,3.9768120546438195
542,1.0,16,0.52783203125,3.9775745374313622
543,1.0,16,0.52777099609375,3.9779819547556095
544,1.0,16,0.52825927734375,3.9769885506006704
545,1.0,16,0.52996826171875,3.9736583830933663
546,1.0,16,0.53155517578125,3.972616658627219
547,1.0,16,0.53094482421875,3.973312615796317
548,1.0,16,0.53240966796875,3.972476517004834
549,1.0,16,0.5322265625,3.9728245851248833
550,1.0,16,0.53173828125,3.9721820141641064
551,1.0,16,0.533203125,3.9710411614361343
552,1.0,16,0.5357666015625,3.968577789299809
553,1.0,16,0.5352783203125,3.968739566988739
554,1.0,16,0.5335693359375,3.9708206480562342
555,1.0,16,0.5335693359375,3.9717744680832268
556,1.0,16,0.532958984375,3.9714943431787733
557,1.0,16,0.533935546875,3.97082782756271
558,1.0,16,0.5335693359375,3.9727005243306093
559,1.0,16,0.5340576171875,3.973152167247944
560,1.0,16,0.533447265625,3.973843378187515
561,1.0,16,0.53326416015625,3.9737899335726676
562,1.0,16,0.53057861328125,3.976982500045221
563,1.0,16,0.5296630859375,3.9779198644806995
564,1.0,16,0.53009033203125,3.9768037035041663
565,1.0,16,0.52978515625,3.9759862477306003
566,1.0,16,0.53009033203125,3.975986610796677
