treatment,bias,replicate,generation,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
moving,-0.15,2,40,900,2.391111111111111,1.1295667256317004,2.526014806915052,1.543398643923398,1.0125562158035732,0.5556834002926037,0.4282795339424062,0.1715985184703813,0.1502074543643398,0.0935692022579227,0.3166174573383363
moving,-0.15,2,60,900,2.247777777777778,1.0769017057979884,3.079590111304078,1.514584235222599,1.0728801957194736,0.5295583638693658,0.4897744384524411,0.170561935507132,0.1479405309464192,0.0851729397433106,0.3046627700818846
moving,-0.15,2,80,900,2.151111111111111,0.8546922050844378,3.4587853973843274,1.463667321632529,1.1949195448046182,0.4205842948302394,0.579700273931644,0.1703120190107478,0.1395464986011942,0.0855086072746134,0.3487323651214788
moving,-0.15,2,100,900,2.0877777777777777,0.7211607584347424,3.688998600944509,1.4185499920598117,1.33925018583108,0.3560577127633562,0.6537887074768418,0.1690824705351508,0.1376987443060511,0.0869827082702769,0.3566588742642864
moving,-0.15,2,120,900,2.0322222222222224,0.6831833620433386,3.646738728188339,1.49962211252712,1.3802277727518568,0.3521823358659754,0.7176530168888532,0.1634257398896481,0.1269017459168466,0.0879205919738723,0.4108994780049121
moving,-0.15,2,140,900,1.9977777777777777,0.6976114451433991,3.6226323610315214,1.4896486516429908,1.359225456948728,0.3645265371426866,0.7458442774240184,0.1649528543967327,0.140770341050569,0.0980061173565566,0.3730303725895431
moving,0.0,0,0,900,3.5388888888888888,1.7034732130721402,2.5352792131404214,1.4301860999305231,1.0107030069111205,0.5645991040527171,0.2568630033271002,0.1436056385736879,0.2046234639564554,0.078908705070517,-0.0024798400460532
moving,0.0,0,20,900,2.9066666666666667,1.6035238971991932,2.584652543532256,1.4306046332565208,1.1958346077802875,0.5290107803817743,0.3429176994675396,0.146191894580535,0.0927256245579785,0.0862551192351959,0.5719918256223957
moving,0.0,0,40,900,2.493333333333333,1.4035510519947452,2.773340477602325,1.3804456269968977,1.2401106058115892,0.5148071661703305,0.4275473702101059,0.1609393380721206,0.1332072705658466,0.0860051118396217,0.3751987609934782
moving,0.0,0,60,900,2.4244444444444446,1.2382165589724523,2.7608580536500957,1.5051826564942348,1.2886324455624674,0.4908119391056453,0.4903096916258735,0.170741299577569,0.1529140944091833,0.0829215291071499,0.2711658852719154
moving,0.0,0,80,900,2.5144444444444445,1.149305211480311,2.6283693697665784,1.567171259454493,1.4088300338731277,0.4028883360199597,0.5485215472535975,0.1776132451143146,0.1376064506086099,0.0887889426462194,0.3632227149342747
moving,0.0,0,100,900,2.52,1.0967831751687904,2.4062144972521784,1.6183226811433595,1.451249883180528,0.3654697128009321,0.597105540085528,0.1957560342785439,0.1331154069504839,0.0879160304140643,0.386578808594226
moving,0.0,0,120,900,2.484444444444444,1.0428498465594822,2.3110297316333237,1.6933592124547396,1.4858274428404603,0.3990853871751185,0.6402568876557434,0.1973119252178769,0.1358219962386196,0.0857159631734806,0.3650615456906427
moving,0.0,0,140,900,2.4655555555555555,1.019766978950596,2.270487137867682,1.5015201603169812,1.5324648094667366,0.3800443862560266,0.6744158779001804,0.174485576814886,0.1253369338929854,0.0840010139175444,0.4086786614598106
moving,0.0,1,0,900,3.54,1.7190307346486469,2.4842235627234297,1.4302519717597253,1.01201794406013,0.5859776418877971,0.2504979905224535,0.1437401890823742,0.2199702791011346,0.085230840089785,-0.0467300255642801
moving,0.0,1,20,900,2.66,1.3824133487009835,2.555006968371667,1.347999210974874,1.1921685636373347,0.5789014250669127,0.3480772488094237,0.1558492087852883,0.0973325640787624,0.0897141903339453,0.5569435429127279
moving,0.0,1,40,900,2.1911111111111112,1.045162873478945,2.4821844736734344,1.3568573021048684,1.2775707895366666,0.582707360330841,0.3989841813643529,0.1615995523321618,0.1270504563858824,0.086698897346407,0.4077668336909062
moving,0.0,1,60,900,2.2144444444444447,1.035810054563964,2.2570250379941443,1.3183718142846728,1.373946284463614,0.5516944656390335,0.4334085990086147,0.1669086124430032,0.14938513241702,0.0793367897173055,0.2759907917294121
moving,0.0,1,80,900,2.258888888888889,1.0310075379015793,2.2937868775481896,1.4160734991352106,1.4907760202915727,0.4593644752241195,0.4955832549296652,0.1727204906007545,0.1329865336073936,0.0844814955620508,0.3728231754978446
moving,0.0,1,100,900,2.227777777777778,1.09255335773873,2.388203265153574,1.4147443492673166,1.500054374361378,0.436515714389328,0.5427457933274978,0.1845262724944307,0.1423024742321333,0.0839074236608568,0.3252054579788425
moving,0.0,1,120,900,2.2044444444444444,1.0895372219546662,2.419540900093307,1.3882714455346703,1.5218358756257837,0.4537102773846246,0.5878029888754488,0.1949741678280107,0.1306917826348674,0.089305628422627,0.3986837153985729
