treatment,bias,replicate,generation,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
static,0.3,0,100,900,1.6733333333333333,0.7845451619321294,1.9427566471624278,1.3853239430502482,1.4122355311192591,0.45663453901889256,0.375949007308176,0.17889110542141992,0.01784842585818488,0.10429472400250597,0.9260335041210993
static,0.3,0,120,900,1.55,0.6605973727535472,1.7712492130889697,1.4038831948374615,1.4479332139364505,0.40751637183282086,0.38590823839678123,0.18322562316245086,0.01913870054184254,0.10285639719251882,0.9207800271179699
static,0.3,0,140,900,1.498888888888889,0.5990723281215613,1.7222369583875161,1.430744064325856,1.4564036805494895,0.4189161182337143,0.4263265054450682,0.18860422098124502,0.015930815086207098,0.10889345676619687,0.935284887541394
static,0.3,1,0,900,3.4166666666666665,1.715533606652914,2.4200834229587445,1.4687895586816724,1.0183731014814947,0.5868941152471756,0.2509796372626676,0.14621194838634655,0.20953727106794082,0.08170124104199504,-0.013987846634830239
static,0.3,1,20,900,2.3933333333333335,1.407424756228355,2.2784082838055744,1.4138293251618106,1.2130470889042737,0.5256238789130441,0.3091896170546011,0.15445604784024194,0.04972220740062227,0.09797062177019925,0.7838815480736384
static,0.3,1,40,900,1.89,1.0635945342720285,2.1731596685672807,1.38115946903225,1.3027041755595161,0.4566740623662438,0.323857744312998,0.16734801511285569,0.021169360544075113,0.10864986799409236,0.9118900772113424
static,0.3,1,60,900,1.6977777777777778,0.8378514556461635,2.069551943214937,1.3777676444890956,1.366484952105359,0.41478820207295825,0.3709718501651669,0.17624291118430258,0.016802704347666085,0.11293694836390361,0.9305969828478362
static,0.3,1,80,900,1.6211111111111112,0.7730163782143652,1.9409479468557629,1.2760576696366872,1.3820469241571856,0.380001324012695,0.42060060186148107,0.18950715311977134,0.016751508480900876,0.11382285320676036,0.9309543948396047
static,0.3,1,100,900,1.538888888888889,0.6877005880217292,1.8419833767775486,1.1900645886635397,1.4049016368187186,0.3764513003978803,0.4516538936406931,0.19395023030064146,0.016307793408486097,0.11493652710907366,0.9328551315779946
static,0.3,1,120,900,1.4855555555555555,0.6837902717957233,1.6785017565214608,1.1328862936357462,1.4360456422924486,0.3779727277086273,0.4688041455144063,0.20019820554164516,0.015500758623345132,0.11825234401535187,0.9367921054083864
static,0.3,1,140,900,1.4622222222222223,0.6443908023651792,1.7035128957876677,1.1118365856278831,1.4391977760981425,0.37463168370885336,0.5162000229790606,0.19924567497972856,0.0178622040372184,0.11245089438424034,0.926524367210711
static,0.3,2,0,900,3.468888888888889,1.7365767375592989,2.4697529826658866,1.4673565524452274,1.0026623774623307,0.5741596212463151,0.2558197959745457,0.141017609451898,0.20669385846384544,0.08459764962412572,0.014228703902943137
static,0.3,2,20,900,2.743333333333333,1.4566742944117603,2.04928653872191,1.4187332923904785,1.2296371027480468,0.5293165388970242,0.30377134986239573,0.15350661807478075,0.05314621751708777,0.09944696652347268,0.7682644763651832
static,0.3,2,40,900,2.2755555555555556,1.0850817799298826,1.6906599483991749,1.3311688393222065,1.3235495267864588,0.4814583469141771,0.36680279319642584,0.16322756736938487,0.024424845136760152,0.10622704732438693,0.8992281360454311
static,0.3,2,60,900,2.1166666666666667,0.9108908947959806,1.374882820026772,1.1193851227975613,1.419003055223647,0.4176844546170428,0.399751996127865,0.16822477406051145,0.01871689559500546,0.10826611161333645,0.9227799088943011
static,0.3,2,80,900,1.9833333333333334,0.8735305120919106,1.2263166157915195,0.9970516198191428,1.435806188573243,0.36441325451675916,0.437383937880307,0.17879989865794338,0.01590387317005001,0.11325420366740212,0.9351018426871789
static,0.3,2,100,900,1.8744444444444444,0.8074735786680042,1.158107740044802,0.9533714480519045,1.4339530127382967,0.35252575681547405,0.47339298342040725,0.17815629147624337,0.01820562949856163,0.11609961807482033,0.9267406785297602
static,0.3,2,120,900,1.8,0.7659416862050705,1.1753678938908179,0.9950469400385346,1.442899628556591,0.3493130154966378,0.5004784791924369,0.1988946096218109,0.017043513895445173,0.11509399718380335,0.9315538031097441
static,0.3,2,140,900,1.7622222222222221,0.7402068446316246,1.0396419029062773,0.9252663270640086,1.4757302601495486,0.32317657240545455,0.508745749407182,0.20667466725880926,0.016314330258671433,0.11594955477988336,0.9332519492603835
