A,sigma_e,rho,cue_noise,replicate,generation,population,active,bank,mean_z,std_z,mean_d,mean_h0,mean_hb,mean_h_eff,corr_h_cue,maladaptation
0.75,0.4,0.8,0.0,2,70,2562,570,1992,0.5665783605788468,0.4196697060636431,3.3719298245614033,0.4532924722843797,0.4343930791995339,0.5146331856483709,0.449363262467313,0.16118436131512065
0.75,0.4,0.8,0.0,2,80,2579,582,1997,0.4623988001336151,0.4212543463550337,3.2731958762886597,0.4337785973441351,0.4003141047898053,0.4826692290927985,0.3820785760427271,0.12819997764969007
0.75,0.4,0.8,0.0,2,90,2568,586,1982,0.435643366051845,0.42106748231270935,3.2764505119453924,0.4554563736820358,0.4132270381520371,0.5051487671938916,0.41686340477031075,0.13691403740950533
0.75,0.4,0.8,0.0,2,100,2559,570,1989,0.46933576997669557,0.4120402316879486,3.3280701754385964,0.4485501759403388,0.3925806877990707,0.5099274264035315,0.33051640428888984,0.1790643003761339
0.75,0.4,0.8,0.3,0,0,300,300,0,0.5153561201028113,0.2740143360196816,3.07,0.5185279252672814,0.5086296412946387,0.6118879703994173,0.2906028499182975,0.21855175208489327
0.75,0.4,0.8,0.3,0,10,2125,593,1532,0.6006618756209718,0.3869209663673228,3.7234401349072512,0.22993702523224008,0.4629367098422798,0.3005486002946761,0.5672999466584113,0.1416658239972504
0.75,0.4,0.8,0.3,0,20,2513,588,1925,0.45808555530264905,0.4117018339928966,3.8962585034013606,0.28030742826253957,0.4608095755171961,0.3254281769789765,0.3182650202297305,0.11129304487402375
0.75,0.4,0.8,0.3,0,30,2563,576,1987,0.37037945848455356,0.39699991662164097,4.190972222222222,0.3298765131662187,0.5009346817502355,0.3900896208463285,0.6333850424497555,0.1329668090273813
0.75,0.4,0.8,0.3,0,40,2549,581,1968,0.38583159305636366,0.4081176285005473,4.268502581755594,0.34955369445572304,0.5412135169137919,0.4291876263956369,0.7071382286520843,0.1591872561813271
0.75,0.4,0.8,0.3,0,50,2585,591,1994,0.5278458317331575,0.419993727233826,4.5972927241962775,0.34403486106753384,0.5756607782589301,0.4333554412191292,0.652740627544887,0.15445639972873224
0.75,0.4,0.8,0.3,0,60,2571,594,1977,0.585382504926424,0.4028073086984757,4.666666666666667,0.3589111763319608,0.5705727233088946,0.43385346563925936,0.584460024106473,0.1314492282361036
0.75,0.4,0.8,0.3,0,70,2581,581,2000,0.5728335290725962,0.4010457490574438,4.636833046471601,0.4024278281887762,0.5280049370323122,0.47919934798272773,0.6848460081480583,0.1548166611316819
0.75,0.4,0.8,0.3,0,80,2589,596,1993,0.47416513747085115,0.4204018519208662,4.503355704697986,0.42165275680845765,0.495220064110018,0.47713383744896753,0.6011779796921105,0.12770095953475732
0.75,0.4,0.8,0.3,0,90,2586,586,2000,0.3526174542031007,0.39479169758070276,4.474402730375426,0.46004344469063463,0.47247673254362266,0.5250207866575177,0.5963021853489457,0.14049695835438974
0.75,0.4,0.8,0.3,0,100,2576,590,1986,0.35208735825212883,0.392255944066578,4.523728813559322,0.4641523397275152,0.4864241210049305,0.5434259442176085,0.6723164540268818,0.18178311644771125
0.75,0.4,0.8,0.3,1,0,300,300,0,0.5005869898704408,0.2882827454572906,3.06,0.4918271827277587,0.47769121031836204,0.6044928433201326,0.3872228251985354,0.2668126323684767
0.75,0.4,0.8,0.3,1,10,2016,575,1441,0.5188264110070487,0.3907534923707636,2.9965217391304346,0.2552304402572055,0.27575872799915646,0.28954450393806075,0.2818569463267178,0.13109151809063152
0.75,0.4,0.8,0.3,1,20,2451,567,1884,0.4598159040515727,0.4094099129603339,2.9382716049382718,0.2986214188751197,0.35700962058396873,0.3431796271177934,0.22435304240816156,0.14496174780942334
0.75,0.4,0.8,0.3,1,30,2528,578,1950,0.5477958981540976,0.39624199947205646,3.1591695501730106,0.33761794064889766,0.33449087289041896,0.3687010396172736,0.3999914729360273,0.1415171998188454
0.75,0.4,0.8,0.3,1,40,2564,583,1981,0.44924434050238937,0.3963073000133769,3.0823327615780447,0.34701233694331374,0.36961187533389395,0.40787902529223363,0.5006038935208157,0.1564629973628287
0.75,0.4,0.8,0.3,1,50,2593,593,2000,0.491504953491627,0.41602446110018154,3.7015177065767286,0.4000207204938344,0.22175486272444594,0.4415917382997197,0.3954588893378305,0.14278444483654482
0.75,0.4,0.8,0.3,1,60,2571,576,1995,0.5008875014359939,0.42322349199715464,3.8975694444444446,0.4397717579698017,0.19177657736018994,0.47204662000613723,0.2105129329478708,0.1250438370445876
0.75,0.4,0.8,0.3,1,70,2570,577,1993,0.5004501819421038,0.41251906261838805,3.568457538994801,0.4521476723917521,0.23187390765206062,0.47320614823591145,0.15706016403391315,0.10714313373719632
0.75,0.4,0.8,0.3,1,80,2575,588,1987,0.5205084177334848,0.4289972008228321,3.141156462585034,0.429128860715519,0.35360516985943313,0.46143264155090186,0.26111389987465783,0.09973545845262753
0.75,0.4,0.8,0.3,1,90,2578,578,2000,0.4721263902996011,0.41596835872022364,2.889273356401384,0.434139938895508,0.4135528783907811,0.4729861288284838,0.39148182148096444,0.12830666735129856
0.75,0.4,0.8,0.3,1,100,2564,577,1987,0.438951289441639,0.4156419463020571,3.244367417677643,0.4160988343665452,0.4005759062057039,0.4765120132882528,0.4429078923064454,0.14422911998281024
0.75,0.4,0.8,0.3,2,0,300,300,0,0.4978643177396309,0.2866431675322394,2.8333333333333335,0.5100518301696052,0.5083096607200023,0.6202599868341501,0.3705416874887537,0.266511530292724
0.75,0.4,0.8,0.3,2,10,1878,542,1336,0.7885866901927374,0.27471679039488517,2.791512915129151,0.21452157457387339,0.47997747424385373,0.3073410632153163,0.4448037311813647,0.20448398796210254
0.75,0.4,0.8,0.3,2,20,2560,589,1971,0.4329433649102373,0.39205208506549566,3.2512733446519526,0.29503799117073204,0.659939203207039,0.37879863317658036,0.671458351013335,0.13867926282221726
0.75,0.4,0.8,0.3,2,30,2592,594,1998,0.35674425720067954,0.38479218471326637,3.388888888888889,0.32670695760776863,0.6993603651257703,0.40339237580348036,0.6575884889107922,0.1208898132625579
0.75,0.4,0.8,0.3,2,40,2578,587,1991,0.3101020445930139,0.36444408853420507,3.5417376490630326,0.34244599668881615,0.715794052088575,0.47009353158796174,0.7202999401989942,0.1880198369797367
0.75,0.4,0.8,0.3,2,50,2589,589,2000,0.5026148910755661,0.42143649439615694,3.8098471986417657,0.34687073908444216,0.6541984114634343,0.4238116551958377,0.6503109861567467,0.13562834696091428
0.75,0.4,0.8,0.3,2,60,2568,584,1984,0.540347702525777,0.43146126075556196,3.636986301369863,0.36783349261145326,0.6413644544620707,0.45633436207758005,0.6504948432415087,0.15975730287459988
0.75,0.4,0.8,0.3,2,70,2577,588,1989,0.5800477190736596,0.41911399166738267,3.7840136054421767,0.3359476985181403,0.593567708353504,0.44213147453385415,0.7063425464149552,0.18356733627422284
0.75,0.4,0.8,0.3,2,80,2579,589,1990,0.44815568584732884,0.40883956048520176,3.808149405772496,0.35131294158477444,0.6543526782800291,0.40969684553954616,0.49510392864240726,0.10364312180133205
0.75,0.4,0.8,0.3,2,90,2581,581,2000,0.330753942872424,0.38413765440402375,3.70223752151463,0.3786071282733042,0.6672982892538666,0.4836401537241712,0.5539237489578684,0.15232651324908708
0.75,0.4,0.8,0.3,2,100,2548,567,1981,0.35622627844761945,0.39459961872800176,3.63668430335097,0.3863643063752452,0.627227125606352,0.519868806682456,0.6183158632839634,0.1978231463134096
0.75,0.8,0.0,0.0,0,0,300,300,0,0.50958944815439,0.28709738905476695,2.94,0.5131541150588648,0.520558655944293,0.6257943712309917,0.31089237803373765,0.26902355017381796
0.75,0.8,0.0,0.0,0,10,1713,559,1154,0.5774052545942099,0.40565496460935574,3.5724508050089447,0.23786512979430538,0.3674985977767091,0.3209174568146398,0.5800111169326477,0.21882470118145836
0.75,0.8,0.0,0.0,0,20,2460,566,1894,0.4395226881090555,0.405890027098188,3.3003533568904593,0.29198468637423786,0.40577879950697676,0.3981099522991358,0.7106479799187038,0.21565406349215824
0.75,0.8,0.0,0.0,0,30,2524,587,1937,0.26156722336433075,0.34095210344288296,3.717206132879046,0.3322611735393783,0.3438375769345612,0.42861495771139346,0.6186876542506121,0.29333430892018936
0.75,0.8,0.0,0.0,0,40,2463,559,1904,0.2960344763713365,0.3624018265139861,3.6225402504472273,0.331896611418081,0.35925530943845857,0.4098082128913868,0.5271169504658659,0.21981424507476202
0.75,0.8,0.0,0.0,0,50,2571,583,1988,0.3498781915044742,0.3990258984683147,3.8987993138936536,0.40991140071843873,0.396419568169364,0.5237629358115601,0.6737352667375598,0.26845743219365414
0.75,0.8,0.0,0.0,0,60,2560,567,1993,0.47564146045004746,0.42946627913181284,3.9223985890652555,0.40201755257708854,0.47444138876343045,0.5239747211421122,0.6735291520674233,0.2666145431051252
0.75,0.8,0.0,0.0,0,70,2541,577,1964,0.6081672356184776,0.4070092179693855,3.6984402079722702,0.3880420064899156,0.5165534083299275,0.5271066864095898,0.7429728951061328,0.2726193733654854
0.75,0.8,0.0,0.0,0,80,2549,567,1982,0.6676408557142125,0.37922663752309743,3.45679012345679,0.38286359284331867,0.5292003330261856,0.5992100402121616,0.8049824534472904,0.41611095436479945
0.75,0.8,0.0,0.0,0,90,2548,564,1984,0.4610213985522967,0.4237339908084802,3.726950354609929,0.39387711418252064,0.4628166597338965,0.4986538752126849,0.6478898167576247,0.254467305984822
0.75,0.8,0.0,0.0,0,100,2559,568,1991,0.47975932248540026,0.42558497212637847,3.6566901408450705,0.39889306387471823,0.4290717473325201,0.4928842971829984,0.675686134154577,0.2162681895988597
0.75,0.8,0.0,0.0,1,0,300,300,0,0.508916264053406,0.3001878918800742,3.1766666666666667,0.49938234534413556,0.5228960317325091,0.618859705353017,0.3627407653575505,0.2763641094619177
0.75,0.8,0.0,0.0,1,10,1690,535,1155,0.7032791844583027,0.3752431761062135,2.723364485981308,0.1549805876403908,0.43726358793990355,0.26699947372071803,0.5038374730381144,0.27571106245438554
0.75,0.8,0.0,0.0,1,20,2124,574,1550,0.4778627964143705,0.4115595120205448,2.6236933797909407,0.17366166591467017,0.45092283482065987,0.3510065968871695,0.5615998920595732,0.3574390085845931
0.75,0.8,0.0,0.0,1,30,2275,580,1695,0.34457249821677094,0.37937004002890207,2.806896551724138,0.20331315892648563,0.5361109174110033,0.3706070516306271,0.7123709182153076,0.2794447811250956
0.75,0.8,0.0,0.0,1,40,2354,544,1810,0.36270038637489543,0.37390946714481477,2.8088235294117645,0.23787196896458956,0.563071609936191,0.356402197300953,0.6880353283851468,0.22311740946215874
0.75,0.8,0.0,0.0,1,50,2370,591,1779,0.4582929446897099,0.4218745054311843,3.2233502538071064,0.22463494679598983,0.5901593492539551,0.3554966551054802,0.6560271539796255,0.25650324747536635
0.75,0.8,0.0,0.0,1,60,2341,579,1762,0.6573996298272283,0.393359497833123,3.226252158894646,0.20301381330520707,0.5414563529413159,0.36784834208725475,0.6421973300005389,0.3174521628233262
0.75,0.8,0.0,0.0,1,70,2409,568,1841,0.5755288975369749,0.3989748950120351,3.1338028169014085,0.2686035704796338,0.5893714876019062,0.4160038066805957,0.7573018341283515,0.25256829277390924
0.75,0.8,0.0,0.0,1,80,2528,565,1963,0.46887335858227924,0.4123361105273353,2.9557522123893807,0.30566824807786447,0.6509350938329613,0.5000862659236338,0.734941541600674,0.3117667656912267
0.75,0.8,0.0,0.0,1,90,2542,552,1990,0.3596158626066365,0.40161681409381017,3.072463768115942,0.3389534649500048,0.727206405108091,0.5368679902593436,0.746486018949795,0.3169252118334869
0.75,0.8,0.0,0.0,1,100,2564,572,1992,0.40799296688480496,0.41356573951541026,3.1188811188811187,0.3627005875824478,0.7002727389646278,0.5345743961529545,0.7657586155469892,0.27446214372630695
0.75,0.8,0.0,0.0,2,0,300,300,0,0.479664590195911,0.28844579451132696,2.97,0.5251610359355177,0.5033175424584264,0.654252919931226,0.3488221765668114,0.32785045938627616
0.75,0.8,0.0,0.0,2,10,1428,580,848,0.797593025709863,0.23702877661091784,4.474137931034483,0.14628968362009653,0.25041547910819306,0.2017709134334605,0.2133032007673249,0.24031435927546904
0.75,0.8,0.0,0.0,2,20,2007,568,1439,0.7450455508344284,0.3012179019553059,4.154929577464789,0.24307899882915288,0.30921894656343063,0.30025377175012913,0.14511886682323413,0.2229643595584658
0.75,0.8,0.0,0.0,2,30,2363,571,1792,0.5311304689520505,0.39693507480575074,3.48861646234676,0.32294008843832284,0.3826262851041285,0.3973974241795558,0.5109135363285179,0.21331787268434
0.75,0.8,0.0,0.0,2,40,2519,583,1936,0.47860024494353687,0.4016119013820126,3.4356775300171525,0.36997741371123655,0.4162418879415282,0.4335277993149823,0.34332248067661597,0.16803814542298995
0.75,0.8,0.0,0.0,2,50,2543,570,1973,0.4477525565516467,0.41429081607567725,3.4719298245614034,0.386565169695728,0.44019448462421323,0.49180175918310925,0.3804361439703137,0.31949313231613125
0.75,0.8,0.0,0.0,2,60,2546,577,1969,0.5732407692801008,0.41576122602864896,3.6083188908145583,0.381115006924561,0.3983260919672971,0.47579968985829874,0.27467353514415743,0.3171013423218127
0.75,0.8,0.0,0.0,2,70,2540,553,1987,0.4970500877717133,0.4078530544756779,3.3037974683544302,0.3997485551595431,0.38420813456399033,0.47798493547424636,0.35023086089522076,0.23650333068924467
0.75,0.8,0.0,0.0,2,80,2582,582,2000,0.4535292809909348,0.4287971993966691,3.338487972508591,0.4903062742921524,0.42620566482216277,0.5622450327935782,0.4996460311673781,0.2271149475643884
0.75,0.8,0.0,0.0,2,90,2563,573,1990,0.3964383295282632,0.40844538099114236,3.319371727748691,0.47228458219555763,0.4914267874881326,0.5427770283057538,0.5106426268087969,0.2025193498983373
0.75,0.8,0.0,0.0,2,100,2541,547,1994,0.41728595596462276,0.41893704841189444,3.546617915904936,0.4715814939285748,0.5204777023108088,0.5755022818985164,0.6353393706562456,0.2565248128029578
0.75,0.8,0.0,0.3,0,0,300,300,0,0.4842145470987047,0.27985566124718103,2.9233333333333333,0.5112027972311233,0.48147625212971634,0.6147380254050656,0.31134177341922836,0.2695457062857756
0.75,0.8,0.0,0.3,0,10,1608,506,1102,0.4501087148710506,0.3969172559967082,3.2351778656126484,0.2129895888695747,0.321959720500839,0.2772528489521125,0.2979735639193243,0.2205925449471353
0.75,0.8,0.0,0.3,0,20,2432,578,1854,0.3748088895694008,0.39483552795747046,3.2024221453287196,0.30577413243807694,0.3540490979352107,0.3909582183057745,0.31581784618767994,0.3000402947019177
0.75,0.8,0.0,0.3,0,30,2475,557,1918,0.3817394235974144,0.40343295471363194,3.2118491921005385,0.3081430871897592,0.36347715337666797,0.39764799289229147,0.4650204695570062,0.23513301498988687
0.75,0.8,0.0,0.3,0,40,2551,582,1969,0.48044884835794066,0.41602859259751573,3.323024054982818,0.3599485473020818,0.4402254168211941,0.5316967555027302,0.6740956173846565,0.39717693892554906
0.75,0.8,0.0,0.3,0,50,2531,562,1969,0.3469412564171905,0.38946603260449525,3.3274021352313166,0.36792748984825585,0.40919100171141914,0.4782085698379163,0.5398052994374214,0.28684680218946956
0.75,0.8,0.0,0.3,0,60,2575,576,1999,0.6134414569084726,0.40149279849044545,3.388888888888889,0.3772345109539371,0.5520949466206049,0.5485211775967564,0.763904632777814,0.30862569910187726
0.75,0.8,0.0,0.3,0,70,2539,569,1970,0.6178907362499595,0.39651147688563404,3.2776801405975395,0.3699398841629129,0.5203823149742829,0.4537047827277522,0.5282573464255915,0.19367938009003327
0.75,0.8,0.0,0.3,0,80,2513,570,1943,0.6800369138897715,0.3696711403238422,3.268421052631579,0.3414024999926625,0.5102396551663932,0.48396657020251466,0.6614391142584541,0.29737787811603295
0.75,0.8,0.0,0.3,0,90,2501,561,1940,0.5242735711031115,0.3911060448218344,3.2228163992869874,0.2943947943344822,0.5290359007528546,0.43166950471515714,0.7279112256631196,0.25132363113748835
0.75,0.8,0.0,0.3,0,100,2512,557,1955,0.4979326254858052,0.414725287819044,3.236983842010772,0.32380214432780646,0.4634073818349967,0.43428117857484044,0.5662126947646066,0.2694167657402946
0.75,0.8,0.0,0.3,1,0,300,300,0,0.4925700866708132,0.27354963321801107,3.07,0.5262803868599103,0.4903042004868132,0.6406176121650757,0.25563168800316927,0.2768576859789807
0.75,0.8,0.0,0.3,1,10,1513,521,992,0.36804174199349265,0.3678411644074938,3.001919385796545,0.14325774090179635,0.2695339798908133,0.19476522944238703,0.23477872526468752,0.24031256745259663
0.75,0.8,0.0,0.3,1,20,2188,581,1607,0.3940304814680906,0.37994922807454024,2.7693631669535286,0.20899818501559167,0.26319895026754125,0.2595722120045952,0.1276737671369071,0.21102981475563798
0.75,0.8,0.0,0.3,1,30,2329,558,1771,0.37894466305266994,0.3969336828781577,2.4946236559139785,0.2954272698267669,0.2502852522496095,0.34388863128091846,0.40685758852293497,0.23936903005866192
0.75,0.8,0.0,0.3,1,40,2419,571,1848,0.2931905716495183,0.36508428907517126,2.2399299474605954,0.27528809395770537,0.2535453826714521,0.3262069515982086,0.26373746067033743,0.26998452244868604
0.75,0.8,0.0,0.3,1,50,2506,570,1936,0.5974273927796152,0.40166469455105264,2.721052631578947,0.2995176870860357,0.49498550628010246,0.3999441705349569,0.5154492164838256,0.2522602614480194
0.75,0.8,0.0,0.3,1,60,2498,552,1946,0.5951034848138342,0.3994768492238719,2.9347826086956523,0.2942966861630402,0.5070847550884862,0.4018171464050407,0.5370380914587665,0.26958827274133446
0.75,0.8,0.0,0.3,1,70,2532,562,1970,0.566465575196267,0.40194042001556857,3.2384341637010676,0.33639687728030454,0.5053750593561314,0.4097640852167621,0.4473666297380809,0.1819803713097686
0.75,0.8,0.0,0.3,1,80,2550,568,1982,0.5105343427226767,0.4108943958409332,3.153169014084507,0.3668462099114757,0.5349295111614357,0.5035190196733594,0.6622993493686062,0.29544112004031303
0.75,0.8,0.0,0.3,1,90,2571,571,2000,0.4690918768769231,0.41433213637325866,2.858143607705779,0.37566378398401745,0.5350856996434821,0.44872210585215777,0.5656681118598453,0.17429834577478046
0.75,0.8,0.0,0.3,1,100,2510,532,1978,0.4153503039248275,0.4021863411699585,2.973684210526316,0.37409501253656385,0.48895048601741636,0.48965027624483615,0.6058545021858515,0.2853375375881263
0.75,0.8,0.0,0.3,2,0,300,300,0,0.5000841438972264,0.28800206157334785,3.0733333333333333,0.5048456110891383,0.49490602671489464,0.6087713553073225,0.3717604115572564,0.25857669408950223
0.75,0.8,0.0,0.3,2,10,1670,545,1125,0.5495064091918652,0.3700690507720414,3.2752293577981653,0.2283532328195651,0.2619935242173228,0.2928725803737291,0.6072333777823412,0.22524307569061663
0.75,0.8,0.0,0.3,2,20,2207,571,1636,0.41373916091834273,0.3789173765032797,3.1120840630472855,0.23398965094588764,0.2960377816048783,0.2978104362957463,0.5487903769388016,0.21835705117573717
0.75,0.8,0.0,0.3,2,30,2348,579,1769,0.3635729957758608,0.3748799476720302,2.9723661485319517,0.2376624027312754,0.2894222111870024,0.29049187480355815,0.5286573060380102,0.17614173104487335
0.75,0.8,0.0,0.3,2,40,2380,546,1834,0.4313456997077612,0.3852457499420194,3.0750915750915753,0.3101975930052084,0.32011807230264355,0.3767187566681964,0.5703250311500692,0.23908023368336245
0.75,0.8,0.0,0.3,2,50,2572,587,1985,0.6197391473669638,0.40304037539136545,3.3185689948892674,0.3595434802178158,0.34480039091732473,0.4261196675853661,0.4996902233481254,0.21455840166934537
0.75,0.8,0.0,0.3,2,60,2570,588,1982,0.7085128802625318,0.37194095703210645,3.316326530612245,0.40092471453163336,0.36902770807302565,0.48081174650782726,0.5451799458689258,0.2392350461661202
0.75,0.8,0.0,0.3,2,70,2574,580,1994,0.6805048101791358,0.3876102087809736,3.3465517241379312,0.3973087189054504,0.33526498980566904,0.47603996526415754,0.4726288792516876,0.24911385117374177
0.75,0.8,0.0,0.3,2,80,2570,582,1988,0.6884533362203932,0.37474787963268885,3.3350515463917527,0.38092896361657985,0.3605391495092803,0.4628333552580977,0.5141923526970794,0.2632095520914828
0.75,0.8,0.0,0.3,2,90,2573,573,2000,0.46371171090633745,0.4147567953109049,3.113438045375218,0.36864221648435724,0.36431967540247323,0.42677700208414393,0.3816132859137907,0.17111593840001385
0.75,0.8,0.0,0.3,2,100,2562,563,1999,0.5485240890725877,0.41079016454770795,3.4618117229129663,0.38697477328121677,0.41105947324563086,0.4997033544737822,0.6903251972994683,0.2921179644302649
0.75,0.8,0.8,0.0,0,0,300,300,0,0.4931723584480441,0.278604987416921,3.0433333333333334,0.4900613552926079,0.4982574415196774,0.593204872912204,0.35107360346168687,0.23696468566850806
0.75,0.8,0.8,0.0,0,10,1877,502,1375,0.5517135356780748,0.39694719688435515,2.7171314741035855,0.28122286021311727,0.3738714839659036,0.349425248109593,0.322029620752261,0.1770728911892365
0.75,0.8,0.8,0.0,0,20,2537,569,1968,0.4110954736053851,0.3987223827135052,2.975395430579965,0.3764479965072782,0.40871083252754253,0.4691624047357453,0.5094208836106032,0.2235612599210062
0.75,0.8,0.8,0.0,0,30,2534,578,1956,0.38215241511067266,0.4028569124996809,3.2491349480968856,0.38637161562433375,0.40748300749370386,0.47029979521688164,0.500867032322297,0.2474133518592173
0.75,0.8,0.8,0.0,0,40,2568,579,1989,0.25839875448638916,0.33615890539393223,3.062176165803109,0.4087637822105374,0.36248831494895434,0.4875004396076467,0.4579289005646561,0.23606741272499612
0.75,0.8,0.8,0.0,0,50,2567,585,1982,0.44272675001410766,0.42884987331977603,3.4683760683760685,0.40435999773660286,0.42671280770269854,0.48114096311604143,0.5331215190483207,0.18590826313101466
0.75,0.8,0.8,0.0,0,60,2584,587,1997,0.6394162726117869,0.4085286531432668,3.9028960817717206,0.4045855309086748,0.5511951535590068,0.5129801086268838,0.6587576966341654,0.21354597749954965
0.75,0.8,0.8,0.0,0,70,2572,576,1996,0.5076789859832116,0.4353262587359502,3.8020833333333335,0.41876831137369974,0.4906332917943385,0.5396751921347082,0.5835725048683184,0.24502815727414598
0.75,0.8,0.8,0.0,0,80,2575,583,1992,0.48583604597831687,0.4227064356684053,3.8593481989708405,0.42030047030603,0.5036558711679622,0.5075206800657823,0.6116791384058943,0.1916902192289749
0.75,0.8,0.8,0.0,0,90,2574,575,1999,0.3753884725389176,0.4089402649142729,3.740869565217391,0.4455154470472802,0.4665267779701042,0.5690079262304075,0.5742577590534022,0.2874561392308576
0.75,0.8,0.8,0.0,0,100,2587,587,2000,0.4048398068547996,0.40335110023901916,3.7444633730834753,0.4548356312458414,0.4803470358757737,0.5479534016618376,0.5748952450709107,0.21966276310645497
0.75,0.8,0.8,0.0,1,0,300,300,0,0.4853805986036246,0.28151966331036987,2.966666666666667,0.5343350221853412,0.5116043180332308,0.6330111283570081,0.32805683583019213,0.2674848188321505
0.75,0.8,0.8,0.0,1,10,1821,568,1253,0.6149701853897374,0.4176111807078869,3.8151408450704225,0.17926172886279573,0.3715491651216165,0.24458983102789109,0.19155287458762998,0.22149218240201168
0.75,0.8,0.8,0.0,1,20,2484,584,1900,0.4916259581810886,0.43534453996684724,3.3304794520547945,0.364161323912201,0.5027938329723776,0.47524846866662096,0.5416135685925421,0.2151558677044021
0.75,0.8,0.8,0.0,1,30,2552,581,1971,0.45355940900794095,0.4305183949877007,3.259896729776248,0.3805383937385636,0.5081908106620239,0.46675545572186034,0.6195463994641992,0.1816753262397395
0.75,0.8,0.8,0.0,1,40,2570,582,1988,0.4582258472195558,0.4287193889875271,3.3487972508591066,0.4225146281974938,0.49535557574997535,0.5407219177653567,0.5923085107908556,0.253669505890176
0.75,0.8,0.8,0.0,1,50,2537,577,1960,0.4891697598695415,0.4294077437316739,3.6204506065857887,0.42323561635431106,0.4580420734582307,0.5318885301497746,0.5665199404419162,0.24951044879295692
0.75,0.8,0.8,0.0,1,60,2562,579,1983,0.692509434471411,0.37294505784885773,3.9810017271157165,0.3963357174273869,0.43242996282293006,0.4938174793215026,0.42928876588444365,0.2367496448067847
0.75,0.8,0.8,0.0,1,70,2533,578,1955,0.7313861407722112,0.34480633727598825,4.147058823529412,0.41958710780953046,0.5182806934770284,0.5513062165705915,0.5330007454251524,0.27174296406680665
0.75,0.8,0.8,0.0,1,80,2564,565,1999,0.6514423435361357,0.40689138077584147,4.0265486725663715,0.4794391392213877,0.5383247283414377,0.5822482750657334,0.5940839980342365,0.19223824540186366
0.75,0.8,0.8,0.0,1,90,2577,580,1997,0.6329365700835639,0.3967153206886354,4.0137931034482754,0.4449389798155716,0.5634041071610665,0.5918673449119582,0.6984381835097453,0.2597060315436694
0.75,0.8,0.8,0.0,1,100,2559,573,1986,0.5913264480424512,0.4213604030383166,3.8097731239092494,0.47563938513610843,0.5398199877127888,0.5624154192079341,0.6878782433977227,0.15708882536515092
0.75,0.8,0.8,0.0,2,0,300,300,0,0.523600948476341,0.28834789313335013,3.256666666666667,0.5101153656847043,0.5154885963552861,0.6298398827164893,0.36986125221124705,0.289828894094561
0.75,0.8,0.8,0.0,2,10,1860,562,1298,0.7920857928539065,0.2365995184766905,3.3665480427046264,0.19239772162135563,0.6096186182982598,0.3652668043644289,0.6685860283716284,0.28983418688192936
0.75,0.8,0.8,0.0,2,20,2403,586,1817,0.5554649854423486,0.3775353117500934,3.358361774744027,0.21751788001018654,0.7414717584027327,0.4014797347380723,0.7998238015598623,0.2674718365073164
0.75,0.8,0.8,0.0,2,30,2432,565,1867,0.45847796007885055,0.4031442698355238,3.327433628318584,0.23644603095395086,0.7426915213626116,0.397988988203895,0.810005181204665,0.2495250114165718
0.75,0.8,0.8,0.0,2,40,2395,573,1822,0.3626014161816947,0.3891549768842163,3.235602094240838,0.22528983371415218,0.7855942451977075,0.3502202670398295,0.748440344911485,0.1729474893540548
0.75,0.8,0.8,0.0,2,50,2491,559,1932,0.4571475394898109,0.4085122488353587,3.039355992844365,0.2405413710130587,0.7977403137678443,0.4063715687715289,0.7798951424532552,0.2181472034955279
0.75,0.8,0.8,0.0,2,60,2536,580,1956,0.5524071039757414,0.4225263014396194,3.122413793103448,0.25838124529954,0.8046022351557817,0.41798889646588777,0.7619725890287574,0.21116133718077518
0.75,0.8,0.8,0.0,2,70,2502,571,1931,0.5229849859748802,0.42942738636818295,2.907180385288967,0.2942029717928711,0.7827450952968468,0.4069969861802886,0.6460661909407316,0.15673171125208007
0.75,0.8,0.8,0.0,2,80,2490,559,1931,0.4616156768061836,0.41768118262482684,2.7871198568872986,0.2936846606098364,0.7854345474883688,0.44592269249638783,0.7414455073264833,0.20253167297332034
0.75,0.8,0.8,0.0,2,90,2512,588,1924,0.4019185907652225,0.4108312256159452,2.7687074829931975,0.33071735758401666,0.7908483681543816,0.45318582564320736,0.7808818327977483,0.18129951943421407
0.75,0.8,0.8,0.0,2,100,2532,564,1968,0.4556124416818174,0.41213534164373367,2.925531914893617,0.3251327623648451,0.7499431861214169,0.4773735576587095,0.7560347036841768,0.21173515197306852
0.75,0.8,0.8,0.3,0,0,300,300,0,0.4686022834612595,0.2857559944449601,2.94,0.5496242538728507,0.4914194644289874,0.6509722309071493,0.35721792105304784,0.27195422926276985
0.75,0.8,0.8,0.3,0,10,1882,508,1374,0.6185055404370743,0.35578558837965835,2.765748031496063,0.2316787689920608,0.5648720684797168,0.35400997162308356,0.4937845991051694,0.24132345233196778
0.75,0.8,0.8,0.3,0,20,2531,580,1951,0.49613540671777473,0.4222897983032235,2.56551724137931,0.28940687838004125,0.7292166859394985,0.36388770786866087,0.5324119759108498,0.11853170871502282
0.75,0.8,0.8,0.3,0,30,2540,557,1983,0.48103897654874267,0.434432095589108,2.7307001795332138,0.32627330517742337,0.7980159732541683,0.4880450696248265,0.7829066249434675,0.22909366622791277
0.75,0.8,0.8,0.3,0,40,2564,566,1998,0.5022319108135145,0.42981549822567217,2.863957597173145,0.3470161159840117,0.8197745703934286,0.500338979267589,0.767534132142323,0.23240055268813117
