treatment,period,cost,replicate,generation,population,mean_d,std_d,mean_alpha,maladaptation,trait_variance,trait_env_corr
moving,90.0,1.0,2,200,900,1.8288888888888888,0.6973353161929177,0.5205665373331502,0.15760049642232635,0.05720596762017833,0.14798862943739644
moving,180.0,0.0,0,0,900,3.502222222222222,1.7565735445132806,0.5091065489039789,0.21232799405911906,0.08253838485837552,-0.02316870095631383
moving,180.0,0.0,0,20,900,4.113333333333333,1.651410171809401,0.5008387360160585,0.059826087009803755,0.09960651582899266,0.7383777581068535
moving,180.0,0.0,0,40,900,4.37,1.4030878645172424,0.49611106993774606,0.060608938592548914,0.10633654520234137,0.7404844565822347
moving,180.0,0.0,0,60,900,4.528888888888889,1.1176606963201154,0.5130564822829135,0.057145467258537336,0.11458179399549952,0.7629114471049647
moving,180.0,0.0,0,80,900,4.535555555555556,1.0665949049934678,0.5055226575043694,0.0545228046519956,0.11013398583691861,0.7697900356831386
moving,180.0,0.0,0,100,900,4.546666666666667,0.9758415171874307,0.5069369598595372,0.05922105701370752,0.1113433911053169,0.7508861216365665
moving,180.0,0.0,0,120,900,4.687777777777778,0.9679678343803899,0.5050007321213982,0.06467390335267127,0.11212496765953846,0.7284381528411028
moving,180.0,0.0,0,140,900,4.8822222222222225,0.890390398492928,0.5008893112264152,0.057370095713270654,0.12402754974171594,0.7696325423114846
moving,180.0,0.0,0,160,900,5.017777777777778,0.8766828614192095,0.49636245284465563,0.06066534076166594,0.11525989614150452,0.7481713059588778
moving,180.0,0.0,0,180,900,5.035555555555556,0.8116254077276881,0.5058729039792649,0.05695080302027958,0.10906669572323674,0.758596818873585
moving,180.0,0.0,0,200,900,5.0744444444444445,0.8205771831950037,0.5047134728623913,0.05556485886541894,0.11370941483248345,0.7681808549223088
moving,180.0,0.0,1,0,900,3.4277777777777776,1.7095501538109557,0.4932504957503237,0.1910215156257375,0.08125623657998678,0.0758084935094676
moving,180.0,0.0,1,20,900,3.862222222222222,1.5926621862486008,0.4842037786333152,0.05502893577245974,0.10678373751834867,0.7660309394725946
moving,180.0,0.0,1,40,900,3.993333333333333,1.4344801613592755,0.49163032183112065,0.05797276112284038,0.11234958050468347,0.7571207694338203
moving,180.0,0.0,1,60,900,4.038888888888889,1.393492370863336,0.4903536150301007,0.0625576084362978,0.10570247508844831,0.7318065768885139
moving,180.0,0.0,1,80,900,4.267777777777778,1.24475145022591,0.49581318288360526,0.05826691656696635,0.11498129091855883,0.7579360846150299
moving,180.0,0.0,1,100,900,4.43,1.1385126749892207,0.494734785918626,0.05913223840488841,0.11740058857734766,0.75654196040229
moving,180.0,0.0,1,120,900,4.624444444444444,1.0651354750673332,0.49544679557592697,0.052968791153710476,0.11676913877751491,0.7814504309102135
moving,180.0,0.0,1,140,900,4.671111111111111,1.0245046981557526,0.5007777444868007,0.057740797004546464,0.11565129871387213,0.7606411523420382
moving,180.0,0.0,1,160,900,4.7188888888888885,0.985381420166768,0.49140557474644603,0.05211609372907004,0.11941151473311892,0.787277111292406
moving,180.0,0.0,1,180,900,4.792222222222223,0.9250498818715762,0.5009067098368741,0.06057454546802725,0.11722895433321559,0.7503181649190749
moving,180.0,0.0,1,200,900,4.811111111111111,0.9591019462027363,0.4903728198752817,0.06895458097424435,0.11904257274970945,0.7180423168516664
moving,180.0,0.0,2,0,900,3.4722222222222223,1.696501483627591,0.5029658640883479,0.19796300429211064,0.08277574124081095,0.048277275392907444
moving,180.0,0.0,2,20,900,4.073333333333333,1.6052552583450537,0.4959697564776741,0.053537464784466283,0.10572857184966386,0.770726950988339
moving,180.0,0.0,2,40,900,4.294444444444444,1.4632430580438713,0.5013761152460194,0.0552339769402727,0.11667006447183559,0.7719153382126165
moving,180.0,0.0,2,60,900,4.554444444444444,1.3817590327880465,0.4920418637450716,0.06281076411576964,0.1211163463174644,0.7451424930144197
moving,180.0,0.0,2,80,900,4.767777777777778,1.2131069182317478,0.4887858870116349,0.06344845324896115,0.12259780585125413,0.7442868151059017
moving,180.0,0.0,2,100,900,4.95,1.0353474993664902,0.49546037253309017,0.05446708252203835,0.12654665399793352,0.7835679876977514
moving,180.0,0.0,2,120,900,4.945555555555556,0.9593587107033893,0.5011168539379673,0.05583739646298893,0.12105733014767098,0.7731759308064181
moving,180.0,0.0,2,140,900,5.017777777777778,0.9438194010129243,0.49803616846559473,0.057942019867863626,0.12200684316025048,0.7654952403355416
moving,180.0,0.0,2,160,900,5.085555555555556,0.8553181488793916,0.4920640611705379,0.05391065755234067,0.12067616920712333,0.7809394282741213
moving,180.0,0.0,2,180,900,5.12,0.8320256406305437,0.5007911440211253,0.06549791993601975,0.12078943434230553,0.7336303988239729
moving,180.0,0.0,2,200,900,5.133333333333334,0.8379870059984357,0.49279772117871096,0.061232962093934286,0.12654179759157536,0.7567898699591658
moving,180.0,0.2,0,0,900,3.4722222222222223,1.696501483627591,0.5029658640883479,0.19796300429211064,0.08277574124081095,0.048277275392907444
moving,180.0,0.2,0,20,900,3.3433333333333333,1.5256728934400643,0.5083429484034968,0.05382382929693599,0.1091120991734547,0.7721712919166895
moving,180.0,0.2,0,40,900,3.2133333333333334,1.4247962817344957,0.4924239501790161,0.053885489236522914,0.11501186788579831,0.7763999549538891
moving,180.0,0.2,0,60,900,3.2944444444444443,1.3682804383695217,0.4903046161776836,0.06786235208870317,0.1203067181861927,0.7238728327929647
moving,180.0,0.2,0,80,900,3.3644444444444446,1.2384857341044533,0.48078021708558444,0.0693652731734746,0.1195790924267467,0.7180759457694366
moving,180.0,0.2,0,100,900,3.33,1.1249641969611497,0.49167321749423054,0.06207490434232557,0.11949244523277788,0.7465801016565811
moving,180.0,0.2,0,120,900,3.2855555555555553,1.1053467139430466,0.5142114353822592,0.060553801894627085,0.11544472435359561,0.7495912584417821
moving,180.0,0.2,0,140,900,3.1244444444444444,1.0349783799256775,0.49879555434836553,0.06139722267265796,0.11791788126143853,0.7475748693526751
moving,180.0,0.2,0,160,900,3.0566666666666666,1.0078084033077805,0.4955591594734393,0.06533552865168064,0.11715104183038155,0.7306522437433254
moving,180.0,0.2,0,180,900,3.0188888888888887,0.9981532329974241,0.49421711595187895,0.07236141534585047,0.11645458527044866,0.7008880404252986
moving,180.0,0.2,0,200,900,3.161111111111111,0.9016274722774545,0.50391860797206,0.07289632606527391,0.12316894827495892,0.7063444090037799
moving,180.0,0.2,1,0,900,3.588888888888889,1.7191370215213888,0.48656389987015664,0.20138960687391258,0.08264665962450728,0.031668324617410114
moving,180.0,0.2,1,20,900,3.2888888888888888,1.638728805741033,0.5155009498101444,0.059409227968028895,0.09784269949371986,0.7399967630742178
moving,180.0,0.2,1,40,900,2.9266666666666667,1.3610290224679267,0.4966208882543365,0.05345435832330398,0.10166655490054685,0.7683039072333345
moving,180.0,0.2,1,60,900,2.968888888888889,1.277640572343711,0.517646989306832,0.066277789934458,0.11235608718332882,0.7231051379350413
moving,180.0,0.2,1,80,900,3.0444444444444443,1.1973221149354838,0.5160683770120893,0.06722162228680459,0.1074032632772094,0.7139147326165791
moving,180.0,0.2,1,100,900,3.1077777777777778,1.016828159608515,0.5214397561333527,0.06299087643634094,0.10938977473107084,0.7348484898232079
moving,180.0,0.2,1,120,900,3.1244444444444444,0.841996451709482,0.5028307454858594,0.06337944228346017,0.10858606247994049,0.7305077854442416
moving,180.0,0.2,1,140,900,3.1633333333333336,0.8426083840604062,0.49681048938795674,0.06499846897058893,0.10741759509871772,0.7224515788473288
moving,180.0,0.2,1,160,900,3.1844444444444444,0.8402263069635348,0.4943921304309611,0.06463233263064357,0.1151024328762297,0.7315663127131886
moving,180.0,0.2,1,180,900,3.2888888888888888,0.8238722183074056,0.49926747598447896,0.0657846506839135,0.11471607338370365,0.7262434867057664
moving,180.0,0.2,1,200,900,3.318888888888889,0.8106779665391795,0.48990832895694675,0.06718190316468273,0.11393345874447207,0.7200248397627397
moving,180.0,0.2,2,0,900,3.6366666666666667,1.705608395851756,0.5027279969181079,0.20378584882201317,0.07893147100840278,0.0007704835906207737
moving,180.0,0.2,2,20,900,3.3055555555555554,1.5044276217670967,0.5057114814156496,0.052507108130493425,0.09291765049177889,0.767564205068783
moving,180.0,0.2,2,40,900,3.121111111111111,1.3855600106851655,0.5113506263582143,0.05834015668516895,0.10681781833521133,0.7512061305119094
moving,180.0,0.2,2,60,900,3.037777777777778,1.2904415934759852,0.5212047306009425,0.06950988196041118,0.1040471704392845,0.7014300427199519
moving,180.0,0.2,2,80,900,3.0844444444444443,1.2550264371815805,0.501989669391141,0.06736962449736651,0.10602666998473236,0.7108085594005616
moving,180.0,0.2,2,100,900,3.097777777777778,1.0951385277953327,0.4930373063460463,0.06312758073570345,0.1053216954106852,0.728790950841819
moving,180.0,0.2,2,120,900,2.9755555555555557,0.9680807026862895,0.5040430792295529,0.06329097065733688,0.10504919619810812,0.7276934500281402
moving,180.0,0.2,2,140,900,2.887777777777778,0.8842231716506589,0.48360178321486474,0.0635335242895091,0.10599905137493604,0.7285950596046352
moving,180.0,0.2,2,160,900,2.847777777777778,0.9522753777462317,0.50282275226745,0.06289214265783773,0.11171743574867513,0.7355079915091765
moving,180.0,0.2,2,180,900,2.8233333333333333,0.8974717575253025,0.504415373924902,0.06401384868532344,0.11495119649510012,0.7339465137679544
moving,180.0,0.2,2,200,900,2.847777777777778,0.8460007588357219,0.497676924098541,0.06558763023605334,0.1187558080663965,0.7311910403814693
moving,180.0,0.5,0,0,900,3.493333333333333,1.756562299239942,0.4988106767970176,0.20675211953256306,0.08339113443421947,0.008033644297730668
moving,180.0,0.5,0,20,900,2.707777777777778,1.5195560592765083,0.4937908875034579,0.06886674236319636,0.10042420102111554,0.6988379841542921
moving,180.0,0.5,0,40,900,2.1933333333333334,1.1983136298797386,0.49072784526957786,0.0584955113950004,0.10527974260334476,0.7491058406499647
moving,180.0,0.5,0,60,900,1.85,0.9266127082611759,0.49187346878487626,0.07260765768568082,0.10658597042379694,0.6889429025607005
moving,180.0,0.5,0,80,900,1.9111111111111112,0.9146273612114078,0.502675452670449,0.07005339062187739,0.11410923666755651,0.7077879742970755
moving,180.0,0.5,0,100,900,1.9677777777777778,0.8705461603407084,0.48584074092699164,0.07106342329909397,0.10672539684563426,0.6963631956115479
moving,180.0,0.5,0,120,900,2.0544444444444445,0.8896517559773489,0.4734898284009215,0.07795567645384106,0.10330034244701888,0.6646263110288284
moving,180.0,0.5,0,140,900,2.0655555555555556,0.8240362871070277,0.4795661285874831,0.0791932413367643,0.1073221475007102,0.6628421214422934
moving,180.0,0.5,0,160,900,2.097777777777778,0.791198497046345,0.5004804812881375,0.07200752501140628,0.10008698083409606,0.6842956324657395
moving,180.0,0.5,0,180,900,2.0633333333333335,0.6611353870426238,0.4973945760001077,0.07518302014067897,0.10882069400490113,0.6801178428673982
moving,180.0,0.5,0,200,900,2.0877777777777777,0.6200945766176457,0.48428474133042154,0.07781874971187329,0.11808663753588984,0.6811638684153618
moving,180.0,0.5,1,0,900,3.6055555555555556,1.6967197837861614,0.5004075797857935,0.20177827673209037,0.08006107769116337,0.016408572860952868
moving,180.0,0.5,1,20,900,2.931111111111111,1.4320648995570031,0.5082602478511588,0.06256852418590096,0.09352897214284395,0.7215166382961248
moving,180.0,0.5,1,40,900,2.4122222222222223,1.1353245035649773,0.49012375473816916,0.05479720960092679,0.11212661773945369,0.7704591729009374
moving,180.0,0.5,1,60,900,2.1666666666666665,0.9159087776022725,0.499818768630605,0.07458282176923664,0.10849705015352566,0.6822898424253027
moving,180.0,0.5,1,80,900,2.0355555555555553,0.7992094859729431,0.5038591082634823,0.08440276503821889,0.10398812289652887,0.6341502587415101
moving,180.0,0.5,1,100,900,2.0055555555555555,0.6822936987529818,0.5024632556632213,0.07906204967838824,0.10107264940078646,0.65398042108389
moving,180.0,0.5,1,120,900,2.0833333333333335,0.686982128184165,0.4884760231216149,0.07806347211849178,0.10311702450386658,0.6614245141354738
moving,180.0,0.5,1,140,900,2.2266666666666666,0.7006029149557147,0.4909965021018213,0.0721197590841611,0.10178426888734662,0.6859506941782747
moving,180.0,0.5,1,160,900,2.3377777777777777,0.6694239277630644,0.49803875235688033,0.07056657751589186,0.10585015484139781,0.6967367170760426
moving,180.0,0.5,1,180,900,2.408888888888889,0.6696009498938644,0.4945534143821312,0.07057803036813613,0.10669270129764861,0.6976903051624228
moving,180.0,0.5,1,200,900,2.428888888888889,0.7260615897420586,0.4820274935589295,0.0705632264154515,0.10408993834757888,0.6963011040784205
moving,180.0,0.5,2,0,900,3.4788888888888887,1.7076946412208245,0.5021857355764959,0.20314602989187783,0.0814923858284406,0.016601533066853993
moving,180.0,0.5,2,20,900,2.811111111111111,1.3539608105640317,0.5021030863338181,0.06167837526932025,0.10102292130347372,0.7312603405405679
moving,180.0,0.5,2,40,900,2.378888888888889,1.0769292192200361,0.4998728911028464,0.057665647108534765,0.11035860750499492,0.7564533563912412
moving,180.0,0.5,2,60,900,2.198888888888889,0.8507505763793972,0.5096461279968324,0.07205157438166399,0.10615174842183871,0.6909967332422328
moving,180.0,0.5,2,80,900,2.121111111111111,0.8095258481144577,0.5082870789613954,0.07154679132964954,0.10465036985821134,0.6914725084228655
moving,180.0,0.5,2,100,900,2.2022222222222223,0.788243867760307,0.5056998839820593,0.073822905423389,0.09895805826546301,0.6750963738088068
moving,180.0,0.5,2,120,900,2.1911111111111112,0.7219794463747942,0.5067447080850178,0.08453299106145531,0.10502624392973268,0.6351037884146169
moving,180.0,0.5,2,140,900,2.1933333333333334,0.7305705532892312,0.5077874350853044,0.07859332256088208,0.10842935110001878,0.6652481221444642
moving,180.0,0.5,2,160,900,2.327777777777778,0.7213456218574004,0.5081735817053139,0.07859810857104195,0.10623880286077977,0.6625730787410817
moving,180.0,0.5,2,180,900,2.3266666666666667,0.6879599471545483,0.5022911598088735,0.07535012022281337,0.10492511457436542,0.6748841981146751
moving,180.0,0.5,2,200,900,2.21,0.6660914184838128,0.4907935380076975,0.06879630324718373,0.10272519066669078,0.7016344690500426
moving,180.0,1.0,0,0,900,3.5144444444444445,1.7297437903478403,0.5142180162504052,0.20499847040311575,0.08088207443104015,0.005399096635837684
moving,180.0,1.0,0,20,900,2.2744444444444443,1.4123314932810853,0.5155984591239671,0.05302763329925155,0.10797117370140881,0.775504255534641
moving,180.0,1.0,0,40,900,1.761111111111111,0.9750435254608943,0.503482445552261,0.06877565968576857,0.11514707995665958,0.7142621914847394
moving,180.0,1.0,0,60,900,1.6166666666666667,0.7949493345141213,0.4969211775619768,0.08198792936485598,0.10790201374613878,0.6497664359729503
moving,180.0,1.0,0,80,900,1.5988888888888888,0.6567587827851502,0.4889088906913897,0.08194461673065949,0.11723030700740904,0.6625565838269415
moving,180.0,1.0,0,100,900,1.6288888888888888,0.6272062294979122,0.4862879759677055,0.08313623497251632,0.11918913756124606,0.660498647361021
moving,180.0,1.0,0,120,900,1.6633333333333333,0.6368237153596311,0.48691892568490597,0.09215013109291542,0.11580295625008256,0.6184832916667825
moving,180.0,1.0,0,140,900,1.7833333333333334,0.6918172526839086,0.5032624994547737,0.08529062277142274,0.11414464847027615,0.6440597052740508
moving,180.0,1.0,0,160,900,1.788888888888889,0.6682388868335509,0.5001005246810236,0.08483934862693748,0.11126047941547793,0.6419941170964142
moving,180.0,1.0,0,180,900,1.78,0.6432901539913558,0.5081327953476364,0.07487124369103867,0.10981088280365461,0.6828541947309809
moving,180.0,1.0,0,200,900,1.8033333333333332,0.6701492371106603,0.4822237353281197,0.08205286774616193,0.10912060440950361,0.652379375544743
moving,180.0,1.0,1,0,900,3.4677777777777776,1.7146640602480048,0.5101318525953408,0.20517596820154085,0.08590469780273843,0.028137025513625385
moving,180.0,1.0,1,20,900,2.352222222222222,1.3570169717908451,0.4962150928063366,0.0634802191319234,0.09982767355738768,0.7222544038639862
moving,180.0,1.0,1,40,900,1.8811111111111112,1.0457739764770126,0.4894440833594243,0.0677525201790292,0.1071334825624034,0.7107194431927781
moving,180.0,1.0,1,60,900,1.6933333333333334,0.8789893186053072,0.5001204276823867,0.08135351771203103,0.10360866450722543,0.6469749798055958
moving,180.0,1.0,1,80,900,1.7455555555555555,0.8237665676784238,0.48360096878141035,0.07944945495906827,0.10381211723007229,0.6567714502979948
moving,180.0,1.0,1,100,900,1.8377777777777777,0.7791131393774702,0.4820076688813141,0.07642000167949557,0.10580216775245088,0.6726274138261831
moving,180.0,1.0,1,120,900,1.7977777777777777,0.7096130052951048,0.4986416086317657,0.08112952767772477,0.11328908896721251,0.6603388704812043
moving,180.0,1.0,1,140,900,1.77,0.6727968159523019,0.49107895507197363,0.09156453993745053,0.11126510650347822,0.613824941228625
moving,180.0,1.0,1,160,900,1.83,0.6641535966928133,0.48909284460751634,0.09546832699086885,0.10821035412095656,0.592682346418832
moving,180.0,1.0,1,180,900,1.8622222222222222,0.6773441235652636,0.47133637738160505,0.08665448511020533,0.09451190286437028,0.6149431959846414
moving,180.0,1.0,1,200,900,1.8066666666666666,0.6414913180325288,0.4977293103528304,0.08761190912637201,0.08564177595225672,0.5945671624960627
moving,180.0,1.0,2,0,900,3.55,1.6762226052115579,0.49627998423670455,0.2016879886763916,0.08489579615392694,0.039905309014769234
moving,180.0,1.0,2,20,900,2.513333333333333,1.2827227984945841,0.5135501458385596,0.06195296594021568,0.10071615169650515,0.730580977108228
moving,180.0,1.0,2,40,900,2.1644444444444444,1.0539145138336106,0.5074748395293688,0.07215529578141804,0.10889143709932234,0.6933862348037773
moving,180.0,1.0,2,60,900,2.088888888888889,0.9290908871274166,0.5057153777045761,0.08109453484923364,0.11238718560469509,0.6594561397340497
moving,180.0,1.0,2,80,900,2.0588888888888888,0.8627339546715488,0.4957304624051,0.0861020483170107,0.12150578513695671,0.6508491673384442
moving,180.0,1.0,2,100,900,1.9377777777777778,0.8017450104168999,0.4881363359977004,0.08104413356708492,0.11649770214000521,0.6654056524788298
moving,180.0,1.0,2,120,900,1.8377777777777777,0.8180705997484811,0.5208956295704216,0.08358505511498483,0.10856059525839142,0.6455975289585056
moving,180.0,1.0,2,140,900,1.7622222222222221,0.8334103668098765,0.5145028043816515,0.08101796105317441,0.1056281201195966,0.6519232003654811
moving,180.0,1.0,2,160,900,1.7266666666666666,0.8264784732022162,0.4983778038688784,0.08757210350167097,0.09931896002805331,0.6136554918690996
moving,180.0,1.0,2,180,900,1.6933333333333334,0.8105964881904354,0.5037893783623812,0.08191564042413187,0.09910548667980168,0.6388201247363636
moving,180.0,1.0,2,200,900,1.7355555555555555,0.8737290593403669,0.5038498041326174,0.09305348760850705,0.1060676630978895,0.5993683804545684
static,,0.0,0,0,900,3.561111111111111,1.7008621633646366,0.5176208890472054,0.19366276513527275,0.08745786138557306,0.09136420296240588
static,,0.0,0,20,900,3.838888888888889,1.5697271131876849,0.5035718324705167,0.04546972251756647,0.11076517342101279,0.8086692027175038
static,,0.0,0,40,900,4.061111111111111,1.5746741775466118,0.49813166083576804,0.025953696640237715,0.11242960305157054,0.8919545449645874
static,,0.0,0,60,900,4.055555555555555,1.46257847737109,0.4899493496839663,0.01981464412918829,0.11828102968979258,0.9193183478636409
static,,0.0,0,80,900,3.9611111111111112,1.3505714382721645,0.49623286858534343,0.02046616993459588,0.11756226188962014,0.9161143735059131
static,,0.0,0,100,900,3.8844444444444446,1.3572775947225395,0.5046857109123033,0.020944021602352404,0.12366394754767254,0.9158753064566321
static,,0.0,0,120,900,3.8055555555555554,1.3102044887990332,0.5016542919310175,0.018724941780759303,0.12606064601209074,0.9254358179644762
static,,0.0,0,140,900,3.8033333333333332,1.284172885557081,0.4945160312673956,0.017526688115054968,0.12313254667235624,0.9295131476419888
static,,0.0,0,160,900,3.8744444444444444,1.321115783563366,0.5013190444080167,0.0187628615501542,0.1252843236439545,0.9250413609284641
static,,0.0,0,180,900,3.821111111111111,1.297946621436631,0.49838032374635205,0.018877003550423297,0.119237802999075,0.9229782036677137
static,,0.0,0,200,900,3.847777777777778,1.3013435602208954,0.4974307898851867,0.0183012289381968,0.11723310979395946,0.9249506979819461
static,,0.0,1,0,900,3.6533333333333333,1.711347746985139,0.4989561672419529,0.2113294760380745,0.08262905010600065,-0.018200043964948037
static,,0.0,1,20,900,3.9966666666666666,1.6093442418851502,0.4920273353898065,0.04951258472673484,0.10512238187521898,0.7880640641235231
static,,0.0,1,40,900,4.147777777777778,1.4777406010361283,0.49520272152968636,0.025852964611627307,0.11362953441183377,0.8927711719220528
static,,0.0,1,60,900,4.13,1.4703703237242274,0.49741987067923116,0.021199776964098752,0.11762256950983968,0.9130720464809813
static,,0.0,1,80,900,4.046666666666667,1.4008092898987594,0.5044696580458232,0.021685351923213202,0.12365696869767011,0.9128837483010315
static,,0.0,1,100,900,3.7955555555555556,1.360711505966322,0.5048154658670789,0.019899934812127283,0.12485340725174218,0.9204465260799106
static,,0.0,1,120,900,3.931111111111111,1.387134892458748,0.5056335111360306,0.020247767177998012,0.12221510499650955,0.9182832049501293
static,,0.0,1,140,900,3.968888888888889,1.3119658231019793,0.5074376896644092,0.019789612512326353,0.12265020215447234,0.9203552717853546
static,,0.0,1,160,900,3.953333333333333,1.3131979625665313,0.507822495870707,0.018867432520760376,0.12746292734756856,0.9255529446360217
static,,0.0,1,180,900,3.9066666666666667,1.2667368401614527,0.5028840159001579,0.017216773498648072,0.12302535466964008,0.9306476530632805
static,,0.0,1,200,900,3.9166666666666665,1.1366373407751675,0.50334582765162,0.019138117664972573,0.11993157506066975,0.9221065650856995
static,,0.0,2,0,900,3.51,1.7284900282552336,0.5029553876427333,0.2074353740416899,0.08479756563410341,0.01151439935222201
static,,0.0,2,20,900,3.9,1.5800843859321776,0.500335217310593,0.04447329221070029,0.11148378584834304,0.8132692690350727
static,,0.0,2,40,900,4.038888888888889,1.5127748194364514,0.49869674058676183,0.023738735142780742,0.11536500995976348,0.9019708049580222
static,,0.0,2,60,900,4.1177777777777775,1.3878502783303854,0.4932048931351389,0.0210368916088532,0.11506545490445408,0.9133449187620928
static,,0.0,2,80,900,4.042222222222223,1.4182914429989173,0.49873367121139406,0.018429824584253466,0.11163310968908652,0.9235979553452197
static,,0.0,2,100,900,3.9788888888888887,1.3882838682219973,0.5050369356413852,0.019496672436919882,0.1160114418093719,0.9198499978689452
static,,0.0,2,120,900,4.054444444444444,1.392971333446051,0.510249665333037,0.01972093026497505,0.12393237147414271,0.9212084573426333
static,,0.0,2,140,900,4.163333333333333,1.3723418751252263,0.4959743940539835,0.020623887570903963,0.12447323138466611,0.9173972624260692
static,,0.0,2,160,900,4.202222222222222,1.3917197816433033,0.5031173411536257,0.01675810552059281,0.12077156518896626,0.9319917892071531
static,,0.0,2,180,900,4.1722222222222225,1.3565911344885162,0.5155491181366044,0.01923251921809207,0.12126155273929357,0.9229902054635806
static,,0.0,2,200,900,4.233333333333333,1.3093679560934903,0.5051102085963372,0.018316939465933584,0.12122081258735291,0.9258227934809095
static,,0.2,0,0,900,3.51,1.7284900282552336,0.5029553876427333,0.2074353740416899,0.08479756563410341,0.01151439935222201
static,,0.2,0,20,900,3.3455555555555554,1.4778107765739241,0.4955599743437902,0.042956108443515266,0.1035141394029109,0.8157198911634062
static,,0.2,0,40,900,2.9877777777777776,1.336190919307382,0.5064913996708069,0.022009233836896496,0.11616253462840537,0.9095225503992729
static,,0.2,0,60,900,2.838888888888889,1.2108944760377616,0.5129502193552674,0.01942667406627097,0.10945764503958917,0.9198807892213854
static,,0.2,0,80,900,2.671111111111111,1.123807461212348,0.5078364322533803,0.017435853416777544,0.11484907232877141,0.9283927545180722
static,,0.2,0,100,900,2.4644444444444447,0.987624660048443,0.49842010462612446,0.018508677448022526,0.1187662717208676,0.9243845753824295
static,,0.2,0,120,900,2.32,0.8575417061448253,0.5017919905856106,0.017074572590106578,0.11985676154016534,0.9304855067773387
static,,0.2,0,140,900,2.276666666666667,0.7557997971244326,0.49566119972789185,0.017014334370209702,0.11350240562092122,0.9298217844280271
static,,0.2,0,160,900,2.2866666666666666,0.802800653268848,0.4905257354205798,0.0163941313531698,0.11534067476811144,0.932915170638326
static,,0.2,0,180,900,2.3533333333333335,0.8011380793734763,0.4998732709579435,0.017215229519983943,0.12074928541869397,0.9300872073343326
static,,0.2,0,200,900,2.348888888888889,0.7777809523744736,0.5032198287515095,0.01656742523574247,0.12354126966938055,0.9333991402611391
static,,0.2,1,0,900,3.402222222222222,1.680077893549898,0.4865005005181797,0.22034321181014974,0.08530873792660765,-0.047703814472387994
static,,0.2,1,20,900,3.1255555555555556,1.4872839608652118,0.49828517150449975,0.04304334313544027,0.10145080134758472,0.814350209085425
static,,0.2,1,40,900,2.9355555555555557,1.2464448208236194,0.49574637862265947,0.021726474782998207,0.1132903313506988,0.9099988293271541
static,,0.2,1,60,900,2.8633333333333333,1.145129784008006,0.4947920014136308,0.01659976043248755,0.11222709076656194,0.9314913853922036
static,,0.2,1,80,900,2.738888888888889,1.0250414023556365,0.4931050734276893,0.016798409933178448,0.11455166746594855,0.9309600213516943
static,,0.2,1,100,900,2.648888888888889,0.9562942880892361,0.5012619238312339,0.016592739204187055,0.11364327996111415,0.9315326204473046
static,,0.2,1,120,900,2.5144444444444445,0.9157948716353352,0.49633056644344203,0.0165210576011275,0.11108644483564571,0.9316975939621172
static,,0.2,1,140,900,2.517777777777778,0.9145220704192712,0.49483205116072493,0.01659605527072175,0.1162779164817621,0.9319358337438547
static,,0.2,1,160,900,2.491111111111111,0.907333632677448,0.49998211371034773,0.0158875727924734,0.12205153258195173,0.9357579060669003
static,,0.2,1,180,900,2.431111111111111,0.8476954962254947,0.4971689322074445,0.015676685065117112,0.11812448404119445,0.9359272188590023
static,,0.2,1,200,900,2.338888888888889,0.7857331246739421,0.4971433104510303,0.015425260159154276,0.11896277489383664,0.9370925016426555
static,,0.2,2,0,900,3.502222222222222,1.7253004748144776,0.48143074045639156,0.2003191977012808,0.0785918332799293,0.01824858449378723
static,,0.2,2,20,900,3.2344444444444442,1.500197106391254,0.4860309021388287,0.04403647518989048,0.09863625047447698,0.809606740866752
static,,0.2,2,40,900,3.0744444444444445,1.3719459910904421,0.4837171508995072,0.024126956171388457,0.10851779995508067,0.9000606009617113
static,,0.2,2,60,900,2.882222222222222,1.2804146704857227,0.48991731284908524,0.020120044438100868,0.11664175212475049,0.9177059162754607
static,,0.2,2,80,900,2.727777777777778,1.1403242986856148,0.48882768167581453,0.017789791919687395,0.1154672526308303,0.9272678773083912
static,,0.2,2,100,900,2.526666666666667,1.037282775117545,0.49587881701314473,0.018359706515278948,0.1217434340384159,0.9257413797692158
static,,0.2,2,120,900,2.4544444444444444,1.0094730320663032,0.5042550447316586,0.01782441005817827,0.12448765154481767,0.9286304712565895
static,,0.2,2,140,900,2.4477777777777776,0.9443078332570463,0.498052726948254,0.01601965825903949,0.12479503209361632,0.9358842825996844
static,,0.2,2,160,900,2.402222222222222,0.8275771568967354,0.5016323920612166,0.017161771351047718,0.12802703292653428,0.9322514044305193
static,,0.2,2,180,900,2.433333333333333,0.8359957469322968,0.5046347216530759,0.015276661976534558,0.1267106727452023,0.9394156781083692
static,,0.2,2,200,900,2.4433333333333334,0.8907612225257427,0.49708164676547323,0.015429506863677538,0.11751550675170777,0.936858619944542
static,,0.5,0,0,900,3.6366666666666667,1.6720546243070729,0.4967121731850093,0.21473799022425585,0.08556656832458558,-0.02011500605398246
static,,0.5,0,20,900,3.0011111111111113,1.4776102661951938,0.5051932023102415,0.044436600167154505,0.09813165462551485,0.8068420249127398
static,,0.5,0,40,900,2.5,1.1939663125714877,0.5070007084326573,0.019205718614865024,0.11092274749618261,0.9204409458686659
static,,0.5,0,60,900,2.1855555555555557,0.8993900539453406,0.4899618736719773,0.01711445351580515,0.10939965881377924,0.929476735682732
