treatment,condition,replicate,generation,bias,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
static,pos_const,1285881703,0,0.3,900,3.4522222222222223,1.7065057071088459,2.436806716673406,1.4250226198244778,0.9838107924896968,0.5768417026928084,0.24011357020242535,0.14306862480997953,0.2120726997756566,0.08004120661730743,-0.03509243284276203
static,pos_const,1285881703,5,0.3,900,3.198888888888889,1.6530775638483408,2.321674079628267,1.4203434200646872,1.0354436918854106,0.5772649431116477,0.24711929507747035,0.15202738089411152,0.1379932268086017,0.07821154476423743,0.3303615060442889
static,pos_const,1285881703,10,0.3,900,2.9744444444444444,1.6167224121736827,2.230063643786442,1.3800883200274023,1.1388210625922213,0.5702139641278172,0.2548615029300218,0.15443887958537658,0.09508059126597124,0.0863835277599173,0.5596501020459533
static,pos_const,1285881703,15,0.3,900,2.7344444444444442,1.5396724840123277,2.1776926489490913,1.413598860278656,1.2241149257400092,0.5519668507286141,0.2639410491416283,0.16264805069643412,0.06229554739673104,0.09154756749192694,0.7211675479975289
static,pos_const,1285881703,20,0.3,900,2.5833333333333335,1.454781388693466,2.1086650548946486,1.409563470337018,1.2525011883063009,0.5395541628628876,0.2660319501164329,0.16451141672669156,0.04652273819846546,0.09440092434911548,0.7960584832101895
static,pos_const,1285881703,25,0.3,900,2.462222222222222,1.402266243366056,2.1320052458803023,1.4093315331315832,1.3074228155288947,0.521316764542703,0.27298092972557686,0.16751546650473914,0.03543808296067936,0.0961585290473002,0.8472225470214662
static,pos_const,1285881703,30,0.3,900,2.4044444444444446,1.3427923733864038,2.137522429594637,1.447444285777298,1.3445175291499272,0.5108820640635441,0.2780402041603031,0.17007259016452148,0.03171657186992718,0.09564654180978287,0.8639716800960611
static,pos_const,1285881703,35,0.3,900,2.3333333333333335,1.3012814197295424,2.087898053305096,1.4380904636924403,1.3861706242277978,0.4824218065700368,0.2877165720147362,0.17718844267638847,0.030140880707608647,0.10037557858509398,0.8714969435194568
static,pos_const,1285881703,40,0.3,900,2.19,1.2403001428865694,2.147629818940303,1.4363475476078722,1.3870301384657133,0.4866704712215601,0.3049778236387228,0.1795374152432478,0.02503000890496715,0.10217006104924026,0.8944643181009618
static,pos_const,1285881703,45,0.3,900,2.061111111111111,1.1622004459400324,2.113756750481826,1.43205481082647,1.430583822057366,0.4814609200459362,0.3128446762868573,0.1826629304379182,0.021616652003529607,0.10418452541135931,0.9098912221313378
static,pos_const,1285881703,50,0.3,900,2.0055555555555555,1.1170259234146032,2.1118550728489835,1.4147582114293706,1.4395857294644887,0.47686757805210134,0.3149169666612241,0.1842366044011862,0.02114054007777306,0.10843486297356489,0.9130376628500857
static,pos_const,1285881703,55,0.3,900,1.958888888888889,1.0798553858369129,2.0538006183062896,1.4291487809830448,1.4478880471763937,0.4692062723856032,0.32167727966521575,0.1812879376916884,0.02030111503619399,0.10739164944137727,0.9168837202726832
static,pos_const,1285881703,60,0.3,900,1.8511111111111112,0.9933383047352604,2.0416183160739894,1.436193048310602,1.4703882782071236,0.45551578538060394,0.33511216417664236,0.1825012664780172,0.02125523086444764,0.10892415476408614,0.9128441533191421
static,pos_const,1285881703,65,0.3,900,1.7822222222222222,0.9051185039390365,2.0083391981842036,1.4241223087778219,1.4847035947465606,0.43660309181740736,0.34418300507427185,0.1949054953429237,0.022140190138295393,0.10883379115918385,0.9080039204065271
static,pos_const,1285881703,70,0.3,900,1.75,0.8836477427874375,1.9355293923270878,1.4259704806653586,1.503187152989649,0.4188872390106413,0.33707709030997385,0.194215333370004,0.02254259241122676,0.10815511616046772,0.906011204805183
static,pos_const,1285881703,75,0.3,900,1.7144444444444444,0.8521946975129192,1.9177481021113145,1.4409259252578268,1.5025194940215274,0.4213462843014391,0.34925481185221147,0.19780388027978157,0.02062861607795031,0.10622559421450183,0.9138148378318547
static,pos_const,1285881703,80,0.3,900,1.6822222222222223,0.8294010928612924,1.8866951746095701,1.4626977600797721,1.5148489961418394,0.4282561798913193,0.3575874094598945,0.1951854715369287,0.02058291501656023,0.10717349168678698,0.9140596875408725
static,pos_const,1285881703,85,0.3,900,1.6633333333333333,0.8171699129720004,1.7989004886661084,1.4558617247202674,1.4925406298261694,0.4255405171401958,0.36590385935351294,0.19953565050893793,0.01889060740168177,0.10917410000955374,0.9214553833172471
static,pos_const,1285881703,90,0.3,900,1.6111111111111112,0.7773808510983024,1.7282808069453997,1.440582824146259,1.506925144607822,0.42354398055170045,0.371007706778896,0.20468074731124594,0.01784223426043035,0.11103593804214269,0.9260670711906844
static,pos_const,1285881703,95,0.3,900,1.58,0.7624813294617632,1.6552421057936297,1.3848802863617748,1.4929402870848092,0.4399470501163091,0.38345772948230683,0.21224090475964055,0.017507520431386474,0.10976993929204483,0.9275385098112237
static,pos_const,1285881703,100,0.3,900,1.5522222222222222,0.7590531788979358,1.6059789101420578,1.3487652544194004,1.5042082712952178,0.41779129928332825,0.38654426543726494,0.2196097954244277,0.017862813988899443,0.1117298627128958,0.926003320410755
static,pos_const,1285881703,105,0.3,900,1.4822222222222223,0.7154761860743557,1.659375559412563,1.358590886653112,1.525206011094894,0.41107761583911917,0.40943114569862965,0.22375495369251472,0.017592943624436922,0.10796706419432976,0.9269708117746319
static,pos_const,1285881703,110,0.3,900,1.4533333333333334,0.68071857457967,1.66331422282151,1.3492860775851925,1.5403714970855424,0.4031005555868423,0.4270249975200804,0.23333709539472572,0.018524137314726904,0.10840275230670197,0.9231899342503859
static,pos_const,1285881703,115,0.3,900,1.4333333333333333,0.6540472290116194,1.5984063108487088,1.3250441066362773,1.5376906573590734,0.4131564512725577,0.44285823277442465,0.23708730107977785,0.018840158052822322,0.10922165446341721,0.9216892103020867
static,pos_const,1285881703,120,0.3,900,1.4366666666666668,0.6628138669507618,1.6333126959790625,1.3241426850921174,1.522769557235733,0.41956034738935233,0.4489435217351201,0.2374665544058208,0.018182182904722576,0.11306735417846536,0.9248180285779197
static,pos_const,1285881703,125,0.3,900,1.4111111111111112,0.6072605965306537,1.630721935390661,1.3105782678407898,1.5094419137564576,0.4289029431510511,0.4564514451150511,0.24041707507326174,0.01858723199433388,0.11581808546193748,0.9235169825318572
static,pos_const,1285881703,130,0.3,900,1.39,0.5851020803624308,1.5676263692778307,1.2758906714710703,1.5142961741677194,0.4247087437310908,0.4587674954652531,0.24256900157232844,0.01796889291506058,0.11563885240886981,0.9260293732022
static,pos_const,1285881703,135,0.3,900,1.3877777777777778,0.5789507324611344,1.5263679191652217,1.2396744640218862,1.5274763418413184,0.41249143240257163,0.46225529094309065,0.23912721650660806,0.017616978658280845,0.11693681492247635,0.9277171829427138
static,pos_const,1285881703,140,0.3,900,1.3877777777777778,0.5789507324611344,1.5273548635370553,1.2113609924259572,1.5340323789264605,0.40777870540921707,0.47936317657031535,0.23722394276634767,0.017467729090531937,0.11752487806527143,0.9285996570728555
static,pos_const,805936185,0,0.3,900,3.4077777777777776,1.6836948640005198,2.4495455005183904,1.4289223006316372,1.007859930896015,0.5763536713894383,0.2538029134542792,0.14633386812910762,0.2014303069951636,0.08706778052888288,0.050986829606287296
static,pos_const,805936185,5,0.3,900,3.1666666666666665,1.6251495657665207,2.485142558162816,1.4308457563427768,1.102798769024622,0.5583828220937405,0.2707719110358404,0.14886261819397933,0.12968229479109403,0.09084096453256718,0.4042720565959577
static,pos_const,805936185,10,0.3,900,2.8744444444444444,1.572263839260737,2.4764785526942683,1.439017566514216,1.173555331004841,0.5384022152084202,0.27482918581754645,0.15006200748252385,0.08956858258439525,0.09229511955185415,0.5946286344225865
static,pos_const,805936185,15,0.3,900,2.687777777777778,1.51557306930252,2.402914603543257,1.449706451974223,1.224672772062266,0.5166684030286397,0.29251104191926475,0.15427138573423083,0.06164333755674525,0.0972319859474492,0.728799482311863
static,pos_const,805936185,20,0.3,900,2.4833333333333334,1.4324609748417036,2.3844276727077816,1.4754225117711557,1.2420294351849241,0.5153900315612219,0.3062552180861025,0.15177552783517081,0.04636557572024374,0.10174271967272243,0.7999197169345973
static,pos_const,805936185,25,0.3,900,2.36,1.3957713916604604,2.3824978755163353,1.445393103565371,1.2782189325661728,0.5052101431066336,0.31674141411828816,0.15438262256909818,0.03818594577450674,0.10349244132997856,0.8366982168137231
static,pos_const,805936185,30,0.3,900,2.3066666666666666,1.3422038262168348,2.333283729834732,1.4445724291356956,1.3451117582080956,0.48566228302629133,0.3259904265496118,0.1527334326593182,0.029310387180293898,0.10586664137535153,0.8762896569111489
static,pos_const,805936185,35,0.3,900,2.2255555555555557,1.312001110357856,2.2147671093051673,1.41467892430171,1.3741653179017663,0.4719420688489664,0.3374944277431496,0.1515622805713221,0.026086013527403005,0.10183417540707494,0.8902307841207991
static,pos_const,805936185,40,0.3,900,2.1344444444444446,1.2625953087114836,2.181484965608175,1.3770523538981916,1.3899107990643853,0.47201096516479857,0.3382561214773736,0.1539256477852501,0.023482733121399674,0.10054707355140136,0.9017385845512939
static,pos_const,805936185,45,0.3,900,2.06,1.2150720143267228,2.0752942917032318,1.3634503737151598,1.373746989169455,0.4783165926705323,0.35358106831890324,0.1575082988603444,0.023020595318990922,0.10197979966746064,0.9038330755225805
static,pos_const,805936185,50,0.3,900,1.9833333333333334,1.178864802351068,2.0782623887380747,1.3683986684721254,1.3704733037458718,0.4746856583269672,0.36051328268937516,0.16390599180959944,0.02156860473510871,0.10338601121334098,0.9097029294417993
static,pos_const,805936185,55,0.3,900,1.9577777777777778,1.1539283414857053,2.1278995682687545,1.3654167590251276,1.4053016567966603,0.46116550065468054,0.36215925031495216,0.17005498412154302,0.021395778188765195,0.10845337790063232,0.9106461106776149
static,pos_const,805936185,60,0.3,900,1.9033333333333333,1.1306782625191543,2.1331298196333974,1.3774908770834429,1.4051104311829306,0.4549993298604346,0.365212339537277,0.16584714563956027,0.019114921034289432,0.11043242578730876,0.9208042353498196
static,pos_const,805936185,65,0.3,900,1.8644444444444443,1.0829292693750296,2.1128564772483722,1.3623851964524243,1.4113034852550876,0.44451875107586675,0.36866424744461757,0.166735427058028,0.019538611367537578,0.111200709558254,0.9189597426479328
static,pos_const,805936185,70,0.3,900,1.7777777777777777,1.0075027188028138,2.1096569976148434,1.3374908038190079,1.4100711206890137,0.44373490109696556,0.38298062097993407,0.1684856510839831,0.01802713366018848,0.11529686015290713,0.9258925130869042
static,pos_const,805936185,75,0.3,900,1.7366666666666666,0.9721625378505387,2.1197120843923676,1.3408842974858113,1.4080081970871505,0.4492228681289684,0.3883888298276746,0.16472676030396322,0.017239690424184658,0.11706018091301025,0.9294699565695553
static,pos_const,805936185,80,0.3,900,1.6855555555555555,0.9043181730036677,2.0959344320332924,1.3234860224704832,1.4020427669823818,0.45285131896980213,0.3940642768071019,0.1627105641366572,0.016306877247831662,0.11780459214811022,0.9340978046038988
static,pos_const,805936185,85,0.3,900,1.681111111111111,0.8853617521097042,2.0519806043428255,1.3261140563210367,1.4204082630057493,0.4502713487316577,0.396965759709321,0.16488722330060998,0.016687515508827765,0.11570543008341908,0.9321822535909521
static,pos_const,805936185,90,0.3,900,1.6433333333333333,0.8422918470195205,2.0210748372964136,1.3046424473293599,1.401999131895203,0.4474304974051368,0.4049405551026731,0.16461161140795977,0.015800137341369036,0.11486635202545639,0.9352638185916452
static,pos_const,805936185,95,0.3,900,1.6177777777777778,0.8127563223415569,2.075933218716141,1.3056854830433682,1.408373864559794,0.43579816347507083,0.4145463187171961,0.16543851758231365,0.015725084529812746,0.11183774375660065,0.9354277157405194
static,pos_const,805936185,100,0.3,900,1.62,0.7972452571197899,2.0984331248124946,1.3338020458463962,1.4249714658435684,0.42605028173630993,0.4143756970065883,0.16586961957769317,0.01659552577482375,0.1138834095158892,0.9316478806955678
static,pos_const,805936185,105,0.3,900,1.5966666666666667,0.757620544130694,2.1069150613657803,1.3583365285711122,1.4343811869438785,0.42404530637480986,0.41628488757196547,0.17153342244055206,0.016609448887556128,0.11372995639309845,0.9318300320675961
static,pos_const,805936185,110,0.3,900,1.5844444444444445,0.7487635899135634,2.119061990681855,1.3781245629991006,1.450002257302439,0.42933292961135194,0.41367143552950475,0.17373586198802451,0.015153200531896853,0.11553193833525519,0.9379958558959941
static,pos_const,805936185,115,0.3,900,1.6033333333333333,0.7508439695880008,2.0909520644834823,1.3491841735462886,1.4543398824443963,0.42756536569036313,0.4262684730258676,0.17354110585839247,0.014215454979748405,0.11723610988451727,0.9421028102540925
static,pos_const,805936185,120,0.3,900,1.5266666666666666,0.7010785341964987,2.0777492785418445,1.3387494261994695,1.4436463259719607,0.4281731268367917,0.4343453399236555,0.17363540862929983,0.013994868820686446,0.11777091580006485,0.9429484626170229
static,pos_const,805936185,125,0.3,900,1.4722222222222223,0.6768436185343091,2.164478398821562,1.357271093127199,1.4496141931357407,0.4228427144494464,0.43578310026027905,0.17464427339974392,0.014571152954582571,0.11776111052585722,0.9406278533641471
static,pos_const,805936185,130,0.3,900,1.4455555555555555,0.6551778572962903,2.1377366260296577,1.3638319547732354,1.4420490903404857,0.42374175237776285,0.44302196550911316,0.18499616386614182,0.015361369644540185,0.1145902963581914,0.9369965434466101
static,pos_const,805936185,135,0.3,900,1.4655555555555555,0.6682749120120336,2.1165262788061194,1.3623989123879459,1.4254535340493768,0.42943880856787464,0.4466399395911137,0.18709632088061307,0.016383450506142132,0.11492564883750336,0.9333133568087382
static,pos_const,805936185,140,0.3,900,1.4666666666666666,0.6666666666666666,2.0524299237873747,1.350914112482197,1.4396423039027262,0.42562918364899555,0.4612177579608637,0.1897391792281264,0.017680910948242343,0.1167381315067717,0.9281657071216001
static,neg_to_pos,621327396,0,-0.3,900,3.45,1.6887700981615124,2.448422489095638,1.4620783496441894,1.0355300385752224,0.5787271591054692,0.25298197442015047,0.14564287073222484,0.20490616391902058,0.07782287532740181,-0.010550362250847144
static,neg_to_pos,621327396,5,-0.3,900,3.258888888888889,1.6366221612716332,2.3577932941796442,1.4171682706093747,1.049332055177615,0.5806313359582238,0.2829514084769361,0.15248422616903026,0.1421792702340418,0.07832906196426871,0.3089933824165154
static,neg_to_pos,621327396,10,-0.3,900,3.0966666666666667,1.5636815532582073,2.333531304834108,1.387480664566398,1.0143565514689383,0.6009654881147796,0.32596700832752024,0.15996207635003604,0.09386839506460312,0.08159057244979043,0.5585717604972684
static,neg_to_pos,621327396,15,-0.3,900,2.9155555555555557,1.5171545816729943,2.284360181482482,1.3674315306064062,0.986167128871512,0.6160313916184382,0.3611555008502268,0.16774148479124382,0.06118309900775693,0.08837682643143817,0.7245431959723001
static,neg_to_pos,621327396,20,-0.3,900,2.7533333333333334,1.371633251921875,2.2482353414483556,1.3219990465645046,0.9384050598871547,0.6120744103949115,0.38919493276429823,0.1714088667962395,0.04584631537245466,0.09451510141017978,0.7994198647856661
static,neg_to_pos,621327396,25,-0.3,900,2.6555555555555554,1.2663254901144414,2.24019548941833,1.2891143847566933,0.9198483222351903,0.6237803942641895,0.4187862475700403,0.169794145746113,0.03395406749839803,0.09764189363611937,0.8546256629830219
static,neg_to_pos,621327396,30,-0.3,900,2.601111111111111,1.2300853127093299,2.266681337851779,1.2671613999440845,0.9223983998458126,0.6275471455259547,0.43159667327527257,0.16828359640952015,0.027569592828218897,0.09953006558815845,0.8838874413861764
static,neg_to_pos,621327396,35,-0.3,900,2.5166666666666666,1.1454014337534437,2.2983573902192145,1.2885186422376458,0.9095908661099585,0.6250772823877412,0.45792290814562536,0.17489022674176133,0.024217307618090208,0.1023579288087291,0.8986024347263226
static,neg_to_pos,621327396,40,-0.3,900,2.43,1.0967578482863836,2.366833122406206,1.3187724692650264,0.9050808548693506,0.6247310451441721,0.4761848699493411,0.18329683465559762,0.021893119042611528,0.10271553980564294,0.909263669738717
static,neg_to_pos,621327396,45,-0.3,900,2.4033333333333333,1.0190354916946385,2.3302104920223567,1.326685561321057,0.897517543715024,0.6188626562326571,0.496214642637526,0.1885358270338912,0.020168519944993493,0.10473794425256172,0.9167359518917392
static,neg_to_pos,621327396,50,-0.3,900,2.34,1.0154145294738828,2.4022136568905332,1.3256377582709444,0.8904554398851853,0.6276734718684228,0.5128872389361592,0.1884008205466026,0.01959537689299475,0.10459996273754772,0.9191249495935071
static,neg_to_pos,621327396,55,-0.3,900,2.296666666666667,0.9671205830827003,2.457793423158811,1.3319756414667232,0.8907719030532507,0.6261003493115964,0.5390617601750711,0.19117679572774265,0.019683738621638764,0.10744906247811278,0.9191412535777569
static,neg_to_pos,621327396,60,-0.3,900,2.3155555555555556,0.9524134385993781,2.4343057988366876,1.3374763394694056,0.8676476730453061,0.6240024110016524,0.552718071230844,0.1899295452814458,0.01956505249993947,0.11070690993746071,0.9207501095038781
static,neg_to_pos,621327396,65,-0.3,900,2.27,0.8977688393394421,2.3953592183367665,1.350911798471886,0.8531062043068542,0.6269916512798044,0.5675982940285643,0.19058463072734017,0.018342772834132146,0.10974438855989932,0.9260342540814617
static,neg_to_pos,621327396,70,0.3,900,2.187777777777778,0.892727129863914,2.3721605234480347,1.3742496139401001,0.836980357260436,0.6336520372861184,0.5721233248494855,0.18771805825288979,0.01779772617268048,0.1088694873685881,0.9281591529188555
static,neg_to_pos,621327396,75,0.3,900,2.15,0.8874119674649424,2.2646085141439296,1.4009479212504599,0.8794542534637659,0.6352031477295871,0.5711115119595396,0.18185932066450083,0.016596349909242636,0.11269852175841111,0.9326972707754094
static,neg_to_pos,621327396,80,0.3,900,2.081111111111111,0.9012823511770381,2.2168412981149896,1.4442909440229674,0.9293989456096586,0.6398759457935302,0.5765254102929235,0.18961038230851185,0.016008029579735728,0.11238161269928713,0.9356159386263361
static,neg_to_pos,621327396,85,0.3,900,2.0744444444444445,0.8993900539453404,2.1126346195573302,1.4343608910413819,0.9583409304202473,0.6438892136435275,0.5888151731755623,0.19405238220217474,0.016048586957835554,0.11270333707542242,0.9351848032958751
static,neg_to_pos,621327396,90,0.3,900,2.0255555555555556,0.8946831979485018,2.0809000343521538,1.4246051308364782,0.9799172392957277,0.6282004356735024,0.5893206138623113,0.18838405464867072,0.016309293177702355,0.11246033825178636,0.9333966406452453
static,neg_to_pos,621327396,95,0.3,900,1.9855555555555555,0.9060366820034398,2.115405856309115,1.46013968164584,1.0005825448782855,0.6174540583043917,0.6015996004218179,0.1891488621246478,0.016672079955386283,0.11190799030255826,0.9317983724499708
static,neg_to_pos,621327396,100,0.3,900,1.9366666666666668,0.8752079118066113,2.0607399038841883,1.4708377294865769,1.039042115740332,0.6149729445176779,0.5984769373373994,0.1919669881688516,0.01639897897602871,0.11089249184814699,0.9330479109302711
static,neg_to_pos,621327396,105,0.3,900,1.9155555555555555,0.8495634318232853,1.917541156317542,1.4375524957661896,1.065015182141709,0.6111940522050676,0.6062265951615703,0.19624137001861003,0.016504517901652874,0.10964101651740887,0.9327098471171974
static,neg_to_pos,621327396,110,0.3,900,1.9188888888888889,0.8333859242664422,1.829983981335354,1.3979970716627974,1.098605433916719,0.6135931801787142,0.6075999308872745,0.19183852316584182,0.01729128395146977,0.1106653294450088,0.9300008553997385
static,neg_to_pos,621327396,115,0.3,900,1.8866666666666667,0.8154344445345275,1.833429308321968,1.396440418711449,1.1121948630242986,0.6033722455551435,0.6224059139119875,0.1919792333196402,0.016870395716179397,0.10933867643626671,0.931122001084875
static,neg_to_pos,621327396,120,0.3,900,1.8533333333333333,0.8101028741256673,1.8266796532159348,1.3899955890106643,1.1369469601085747,0.599041026311687,0.6246099631047335,0.19892888344339876,0.016239981538625187,0.11227563650308127,0.9334414199267705
static,neg_to_pos,621327396,125,0.3,900,1.8244444444444445,0.7904023041901738,1.7628374373535098,1.3739648093381507,1.1410992895083085,0.6084390355000664,0.6388563318198442,0.1997378553945892,0.016926245812353306,0.1115069727016371,0.9305955241688294
static,neg_to_pos,621327396,130,0.3,900,1.7944444444444445,0.7520137574260359,1.7765998656939235,1.3811635019069157,1.1565950402171825,0.5970428960625908,0.6305778529104153,0.19641859402739828,0.01728429926379121,0.1147557357492344,0.9289594716830998
static,neg_to_pos,621327396,135,0.3,900,1.75,0.7650344945019001,1.7804434948737422,1.371922808085228,1.1384527918448195,0.5931250747593888,0.6401139210827479,0.19760107242708605,0.018039921995451867,0.11443526336868406,0.9258041086942043
static,neg_to_pos,621327396,140,0.3,900,1.7566666666666666,0.7584413842435902,1.7403202104198283,1.3562439391083798,1.147727106633249,0.6087194449108794,0.6521691495558612,0.1961143727850455,0.018048915930038677,0.11130862926295278,0.9252032389432606
static,neg_to_pos,240720765,0,-0.3,900,3.58,1.7292387535174738,2.525223788742544,1.450916019831638,1.002398146090421,0.5784275579548172,0.2560487215642594,0.14312576800050467,0.2056084898361444,0.08501099683064518,0.02137118537141081
static,neg_to_pos,240720765,5,-0.3,900,3.546666666666667,1.7156275172011486,2.546145841948832,1.4477857137191257,1.045384717029864,0.5698967389945395,0.2778893196291317,0.1463726281452753,0.1351832585024604,0.09375136417399126,0.38651786113465353
static,neg_to_pos,240720765,10,-0.3,900,3.2944444444444443,1.669654728852719,2.612583819624309,1.4579167542088884,1.0949523827973224,0.5494375893875739,0.306745597453635,0.14875431038349698,0.09326342364469245,0.09927747019141983,0.5881808797164144
static,neg_to_pos,240720765,15,-0.3,900,3.0566666666666666,1.590985019833101,2.657096860175866,1.4630432272953502,1.125911448970917,0.5535012797738884,0.33640312506239245,0.14969615448379617,0.06486671724803479,0.10411285463586777,0.7200763914492236
static,neg_to_pos,240720765,20,-0.3,900,2.8233333333333333,1.4820818690837112,2.80057959134712,1.4753591670142394,1.1631153508700112,0.5422193673418102,0.36875283581494755,0.14350477750171,0.04926377856506058,0.10478366145456755,0.7889962854958309
static,neg_to_pos,240720765,25,-0.3,900,2.6244444444444444,1.362620931319175,2.866503178415464,1.4948450073855604,1.1668857255912515,0.555748825605965,0.3883914309520733,0.14228913717910932,0.0385305766252438,0.105132495091026,0.8365694618614734
static,neg_to_pos,240720765,30,-0.3,900,2.428888888888889,1.2366841368437569,2.877680994529611,1.4665170931694886,1.174066569339696,0.549832809886395,0.4116714385575973,0.14351838401657557,0.034942966498305056,0.10530167770903118,0.8521957549712669
static,neg_to_pos,240720765,35,-0.3,900,2.371111111111111,1.16239641779333,2.9314310302316295,1.4364794017023508,1.187774455897226,0.5444811628735342,0.4294280663816239,0.1443733588740438,0.030813463253861383,0.10638220522333983,0.8701781522181774
static,neg_to_pos,240720765,40,-0.3,900,2.332222222222222,1.1053735193516945,2.9412700289018328,1.4597088683609805,1.1758362151655524,0.5447301415744006,0.4483820895768226,0.143593687585374,0.023689725384246168,0.10821916183894584,0.9012954059046128
static,neg_to_pos,240720765,45,-0.3,900,2.2666666666666666,1.023067283548187,2.9916612621193366,1.4825046214287894,1.167839694001204,0.5474932759072029,0.4668980472481678,0.14342067642429743,0.021178292201556516,0.10677762319445647,0.9117779205970744
static,neg_to_pos,240720765,50,-0.3,900,2.1866666666666665,0.9408270593236333,3.057053619255414,1.464872823583541,1.167949532164631,0.5457371327134901,0.4834761749526059,0.14930287993940627,0.02170608893512706,0.10618921736144446,0.9093720739553837
static,neg_to_pos,240720765,55,-0.3,900,2.221111111111111,0.9195402769795645,3.0856384582853864,1.4691803074908487,1.184337156499158,0.5524775757818757,0.4996768982711304,0.14574311856398908,0.019741156047451566,0.10950546038728251,0.9180933093780319
static,neg_to_pos,240720765,60,-0.3,900,2.14,0.8487638069569178,3.1009521505530757,1.4635356067869627,1.2075444208854766,0.5469807139403402,0.5125109105576472,0.14863944548615293,0.019903108026623057,0.10890392262131927,0.9176928088266775
static,neg_to_pos,240720765,65,-0.3,900,2.118888888888889,0.8098551920552004,3.153440734941474,1.4794663028784283,1.194724952952705,0.5305421080141512,0.5378398501624473,0.152839262185456,0.017867576779748002,0.11202518709688151,0.9263890630796119
static,neg_to_pos,240720765,70,0.3,900,2.1855555555555557,0.8151429473971777,3.2345529323987683,1.4552371366693015,1.2059437989910042,0.5228681470689472,0.5555758398295231,0.15986099390543454,0.017573332185179417,0.11623778187018088,0.9278222476991991
static,neg_to_pos,240720765,75,0.3,900,2.15,0.7836878630339165,3.1532328846826405,1.4816615303970588,1.222200882996942,0.5180361196876513,0.5505256806820897,0.16108032185385399,0.017526243612445026,0.12038189161625246,0.9287569860805577
static,neg_to_pos,240720765,80,0.3,900,2.1266666666666665,0.7670723564306043,3.118785715362663,1.49262401936225,1.2387873693687104,0.5149940861444453,0.5509485129148111,0.15719078275870846,0.018065158718623388,0.12090915836313461,0.9266819668192924
static,neg_to_pos,240720765,85,0.3,900,2.033333333333333,0.7623064417352848,3.036838059885518,1.4929093536089195,1.2539493642437476,0.5162695768111872,0.5591957025443712,0.16415547429330243,0.01758104248462572,0.11652074825282657,0.9279833142507377
static,neg_to_pos,240720765,90,0.3,900,1.9877777777777779,0.7385161967347136,2.9929887148798366,1.4815935707230847,1.2272690803626698,0.5216937764493743,0.560965434467823,0.16413379497470862,0.017145443106838416,0.11417625054427273,0.929753247202755
static,neg_to_pos,240720765,95,0.3,900,1.9855555555555555,0.7459611415424787,2.970229096848414,1.520836602455693,1.2275986530799876,0.5223878586627967,0.5728001505755255,0.16832935559223952,0.017208524067109158,0.11623311308771443,0.9297145599068568
static,neg_to_pos,240720765,100,0.3,900,1.95,0.7123903424387503,2.9306203934394484,1.5278979587137043,1.2312689304079643,0.5226556245734552,0.5678163517508588,0.16593583508346058,0.017397745148856128,0.11278533231653742,0.9283833122217716
static,neg_to_pos,240720765,105,0.3,900,1.95,0.6821127309893709,2.8850506364836592,1.541627652997521,1.2221415958144695,0.519427511401647,0.5708965173973246,0.16777947676999866,0.01845644727630331,0.110433799627525,0.9239443845722085
static,neg_to_pos,240720765,110,0.3,900,1.9444444444444444,0.7143156960197969,2.8619392897585354,1.575766238558707,1.2213434983891225,0.5261491855942237,0.5784131252641442,0.1714389531554181,0.018512372116870093,0.11238384426177314,0.9234064505076923
static,neg_to_pos,240720765,115,0.3,900,1.8955555555555557,0.7543814406682413,2.7643788421031825,1.5586541909147582,1.2064794576637519,0.5237357164455525,0.5837256481693635,0.16786421288016115,0.016805759714139203,0.11298002723464293,0.9308042741306334
static,neg_to_pos,240720765,120,0.3,900,1.8488888888888888,0.7359414898911528,2.7867590557754753,1.5315347514748108,1.1744863622550823,0.5140037829950407,0.5908810304379922,0.16390795606821504,0.01644114151290914,0.11564936559964858,0.9324345445212564
static,neg_to_pos,240720765,125,0.3,900,1.83,0.7295280057071909,2.682028728025336,1.5425489731116817,1.1573465390550595,0.5045190640154646,0.6002130059205358,0.1710070521254245,0.01700151923820152,0.1150543005801841,0.9299784477010711
static,neg_to_pos,240720765,130,0.3,900,1.8044444444444445,0.7052046371422367,2.6150512289536523,1.537130699564947,1.1438987968654177,0.4924618222140178,0.6007872068512443,0.1773184726789887,0.01669563699807904,0.1160237414635332,0.9314901452794377
static,neg_to_pos,240720765,135,0.3,900,1.788888888888889,0.6846644668001731,2.486008481599018,1.5053578392352511,1.1370589155704227,0.48648542150897894,0.604950094935751,0.1856151977559037,0.0163662540121937,0.1188989208341856,0.9333365448060033
static,neg_to_pos,240720765,140,0.3,900,1.7466666666666666,0.694614201473659,2.370648778392536,1.4576142038358553,1.1305648168560654,0.4812950493564359,0.6077936165007802,0.19110211677921105,0.015759902634041013,0.11869248715935252,0.9359285016612604
static,neg_to_pos,1908258895,0,-0.3,900,3.48,1.7070572469734122,2.4010843542695723,1.4530775299354088,0.9964842644782246,0.5818248143161411,0.25814887197426384,0.14370565551623146,0.20741527833080478,0.08133817126070343,-0.005081791090434113
static,neg_to_pos,1908258895,5,-0.3,900,3.34,1.6559522269008178,2.2798853536629315,1.439532022320473,1.0000218237049527,0.5816864436929817,0.28575675095586534,0.14662253504304396,0.14511677068120882,0.08397548769082704,0.3134798790492891
