A,sigma_e,rho,replicate,generation,population,active,bank,mean_z,std_z,mean_d,mean_h,maladaptation
0.75,0.4,0.8,0,30,2156,580,1576,0.47046309918918316,0.4132653898709136,2.817241379310345,0.31802891907586933,0.17280571301385153
0.75,0.4,0.8,0,40,2139,547,1592,0.4718436931472395,0.4040539850948192,2.809872029250457,0.32130143115351234,0.18717477705122873
0.75,0.4,0.8,0,50,2461,584,1877,0.6121077262878502,0.3959793789319874,3.1523972602739727,0.3627601826214727,0.1525328445182788
0.75,0.4,0.8,0,60,2496,591,1905,0.5588815328672752,0.424014712650699,3.5803722504230118,0.3865731467624421,0.13722587399119382
0.75,0.4,0.8,0,70,2525,584,1941,0.6869009639952064,0.37950166181026024,3.613013698630137,0.4330003974358937,0.16703163415989755
0.75,0.4,0.8,0,80,2534,578,1956,0.4929487247950187,0.3915101535363679,3.9930795847750864,0.41250986777696563,0.1409528250032578
0.75,0.4,0.8,0,90,2536,592,1944,0.42060188573720975,0.41056459276110374,4.22972972972973,0.4597251031315535,0.19800550424382585
0.75,0.4,0.8,0,100,2581,588,1993,0.5669239378584636,0.4271436796887037,3.891156462585034,0.5001781572807689,0.12590019104213568
0.75,0.4,0.8,1,0,300,300,0,0.510843379755223,0.2816308676497578,3.046666666666667,0.49501543139918025,0.2643518258667352
0.75,0.4,0.8,1,10,1668,569,1099,0.6255177353883676,0.3091723954420776,2.9701230228471003,0.21139756929652506,0.15635338216021458
0.75,0.4,0.8,1,20,2113,582,1531,0.5316233364259614,0.37635199974226197,2.7697594501718212,0.2949171308016804,0.14613091365524927
0.75,0.4,0.8,1,30,2399,591,1808,0.4279797198830933,0.40012498282253695,2.8189509306260576,0.32784329936471795,0.12962345662674626
0.75,0.4,0.8,1,40,2518,572,1946,0.4380572050197877,0.40519810157660013,3.047202797202797,0.40319530187831903,0.1435360440730897
0.75,0.4,0.8,1,50,2520,583,1937,0.5446169160886924,0.4162233719581547,3.3087478559176673,0.4496404355668818,0.12341129085194154
0.75,0.4,0.8,1,60,2554,584,1970,0.6057703034207473,0.41238977108935754,3.4777397260273974,0.45814260631379355,0.1340931096657866
0.75,0.4,0.8,1,70,2540,579,1961,0.6537960815374705,0.3954332655441343,3.678756476683938,0.48143586539599403,0.18257325878914205
0.75,0.4,0.8,1,80,2574,586,1988,0.5538219369228639,0.4158683797972805,3.726962457337884,0.5026994910580499,0.08944758375234697
0.75,0.4,0.8,1,90,2556,592,1964,0.4992544270075851,0.4109151833624645,3.9155405405405403,0.46367606389956517,0.1607962214670001
0.75,0.4,0.8,1,100,2556,565,1991,0.5983521158210139,0.4023985409412093,3.775221238938053,0.4794010091382177,0.17115415155124683
0.75,0.8,0.0,0,0,300,300,0,0.5127529403537318,0.2778049150077425,2.97,0.49206483758105835,0.27512876745950837
0.75,0.8,0.0,0,10,1418,549,869,0.7767792843887349,0.2610445003558642,3.9617486338797816,0.17950531744242873,0.3339038806577141
0.75,0.8,0.0,0,20,2080,571,1509,0.5190197250010399,0.39072868058692883,3.851138353765324,0.32018064155915993,0.308989979364555
0.75,0.8,0.0,0,30,2468,582,1886,0.3749869548652933,0.3816909169542052,3.915807560137457,0.39537373091463757,0.2647246788586859
0.75,0.8,0.0,0,40,2533,588,1945,0.35160973434060744,0.3945625703202976,3.9081632653061225,0.42756703180176353,0.2601221647112586
0.75,0.8,0.0,0,50,2524,581,1943,0.3426701488171124,0.399705942798354,3.793459552495697,0.42622641108539483,0.28355580572812944
0.75,0.8,0.0,0,60,2546,587,1959,0.5019431566743557,0.41049914340629,3.5264054514480407,0.4511679996327528,0.29081116241120764
0.75,0.8,0.0,0,70,2563,585,1978,0.5480888488311708,0.3987259466615319,3.4871794871794872,0.4238990224476847,0.28420129331618216
0.75,0.8,0.0,0,80,2520,544,1976,0.42779858339405824,0.3914971987853051,3.2830882352941178,0.44335799456935576,0.3186158438304979
0.75,0.8,0.0,0,90,2572,581,1991,0.2910449794889272,0.34526037682245414,3.4199655765920824,0.45369960843940604,0.3164302675296925
0.75,0.8,0.0,0,100,2516,563,1953,0.30453283026598416,0.33328127232612076,3.6678507992895204,0.46987580755642705,0.23926887298687932
0.75,0.8,0.0,1,0,300,300,0,0.5100966292978145,0.30021244104894007,3.0566666666666666,0.5023791704004551,0.26666777800733854
0.75,0.8,0.0,1,10,1736,515,1221,0.36416040765120195,0.34748096842417,2.8,0.24432432439374832,0.2940087979367943
0.75,0.8,0.0,1,20,2292,580,1712,0.3302679313775286,0.3566471423304532,3.253448275862069,0.3098876912235396,0.25310363323348783
0.75,0.8,0.0,1,30,2466,570,1896,0.35561042362533746,0.3816351734767347,3.3175438596491227,0.37904338118393255,0.3092096987268998
0.75,0.8,0.0,1,40,2461,568,1893,0.3708421666417226,0.36283878508736805,3.237676056338028,0.4173357194082651,0.22167716043587035
0.75,0.8,0.0,1,50,2568,585,1983,0.49351751572791636,0.4006317214232255,3.68034188034188,0.4583105956681023,0.22126217172854198
0.75,0.8,0.0,1,60,2570,577,1993,0.6154707441968958,0.41098233446483623,3.8908145580589255,0.43960103441977055,0.20538665348471993
0.75,0.8,0.0,1,70,2550,568,1982,0.7031620295081081,0.3728273003389935,3.7940140845070425,0.4827768852864063,0.33575238974449145
0.75,0.8,0.0,1,80,2556,570,1986,0.6049553582315393,0.39949347080950354,3.414035087719298,0.47390322333456697,0.2725147733961059
0.75,0.8,0.0,1,90,2561,576,1985,0.47495548956503797,0.40337503589505624,3.1336805555555554,0.4737607633604073,0.273849898973856
0.75,0.8,0.0,1,100,2534,554,1980,0.4564917446192962,0.4208970713575958,3.1985559566787005,0.5063230704628633,0.29281270492149625
0.75,0.8,0.8,0,0,300,300,0,0.5210249347652973,0.29301790072436323,2.933333333333333,0.49878820327443424,0.2873278549622856
0.75,0.8,0.8,0,10,1328,558,770,0.3807162852614486,0.3649048280487763,2.7311827956989245,0.13623578158518507,0.2539726469826888
0.75,0.8,0.8,0,20,1617,578,1039,0.2825923341715255,0.37071148781940055,2.662629757785467,0.1788342921435668,0.2784543365579897
0.75,0.8,0.8,0,30,1966,560,1406,0.319864312074323,0.4048671807689515,2.5464285714285713,0.20837192299723728,0.22124417645278607
0.75,0.8,0.8,0,40,2245,547,1698,0.43588450871690926,0.4368891965583164,2.5959780621572213,0.30392818913642466,0.20197239549621182
0.75,0.8,0.8,0,50,2533,571,1962,0.5812203071139858,0.41935935593186874,2.7390542907180384,0.3940668661767442,0.1773328605028125
0.75,0.8,0.8,0,60,2550,586,1964,0.6183069324316338,0.41259259910645624,2.762798634812287,0.4039969753942184,0.19548378258948965
0.75,0.8,0.8,0,70,2524,560,1964,0.57043082586391,0.4051605050575046,2.6732142857142858,0.4113338382809677,0.306962812085167
0.75,0.8,0.8,0,80,2547,575,1972,0.5608479245879875,0.41067838645826593,3.111304347826087,0.4487034424750188,0.19529325545883763
0.75,0.8,0.8,0,90,2566,587,1979,0.40213657186481894,0.41628027580788707,3.2061328790459966,0.4451759123566701,0.18967756458979854
0.75,0.8,0.8,0,100,2561,586,1975,0.36946574300427926,0.39242456395659586,3.4044368600682593,0.5012786149547515,0.20002355465176896
0.75,0.8,0.8,1,0,300,300,0,0.49219059575352747,0.29426964615756024,2.993333333333333,0.5258198014148189,0.25060535157333635
0.75,0.8,0.8,1,10,1578,582,996,0.7013944364166768,0.31608210099804335,3.3127147766323026,0.23257024102276846,0.20177299182724043
0.75,0.8,0.8,1,20,2195,576,1619,0.5025273823508795,0.40826825590327176,3.6493055555555554,0.3095598632975587,0.21551148281596802
0.75,0.8,0.8,1,30,2421,577,1844,0.45779291055264637,0.43062962999229965,3.8856152512998268,0.4189111037835033,0.17528047064776864
0.75,0.8,0.8,1,40,2498,550,1948,0.44827103213144326,0.41126247993019793,3.6,0.4651580991874232,0.1907604910258359
0.75,0.8,0.8,1,50,2572,580,1992,0.5362046664586662,0.4237285675893663,3.2706896551724136,0.49320643566229944,0.23558069171527052
0.75,0.8,0.8,1,60,2585,587,1998,0.641108239999244,0.4033424241903282,3.1669505962521294,0.5099194654390924,0.18190610980655436
0.75,0.8,0.8,1,70,2546,574,1972,0.7264854323547307,0.35482008526467723,3.1341463414634148,0.526422779010621,0.22559933821069256
0.75,0.8,0.8,1,80,2503,543,1960,0.6623821760103258,0.40787836830347507,3.438305709023941,0.5371195930690326,0.1936486964356713
0.75,0.8,0.8,1,90,2573,586,1987,0.45417893693413236,0.4318401252169699,3.7986348122866893,0.4622992847133184,0.1737155469838618
0.75,0.8,0.8,1,100,2567,588,1979,0.48432922286596936,0.4337447263474374,3.5476190476190474,0.4624865494239174,0.1831410039642699
1.5,0.0,0.0,0,0,300,300,0,0.4733692561446919,0.2816685939455223,3.1266666666666665,0.49803971800973473,0.3094590721199346
1.5,0.0,0.0,0,10,1941,584,1357,0.5696822761010938,0.41154973779264303,3.664383561643836,0.2654073688277441,0.12449201697603197
1.5,0.0,0.0,0,20,2223,589,1634,0.515047025997709,0.4246728040625686,3.500848896434635,0.32630670226668734,0.05847315834591725
1.5,0.0,0.0,0,30,2300,593,1707,0.44868803082118397,0.43209266071458186,3.517706576728499,0.33534245081681185,0.14429612766641312
1.5,0.0,0.0,0,40,2391,586,1805,0.5406022595380929,0.4434591066273363,3.930034129692833,0.384482081741417,0.1275387659951784
1.5,0.0,0.0,0,50,2531,592,1939,0.5831285903564268,0.4459704033601248,4.238175675675675,0.4097959695635721,0.11112687152022134
1.5,0.0,0.0,0,60,2588,592,1996,0.6160519826805626,0.4362408207280668,4.445945945945946,0.47473291727448985,0.15131567827266384
1.5,0.0,0.0,0,70,2567,590,1977,0.5228878234559513,0.4434084301500062,4.533898305084746,0.4960183396208825,0.14250726752602622
1.5,0.0,0.0,0,80,2587,587,2000,0.4722016351563192,0.44175454892872984,4.666098807495741,0.5091305464562538,0.0798631547531353
1.5,0.0,0.0,0,90,2587,595,1992,0.39173551118867816,0.42984066589902536,4.810084033613445,0.5244445519351576,0.1433802353156783
1.5,0.0,0.0,0,100,2552,588,1964,0.43062647474563903,0.438642589711967,4.818027210884353,0.5394857526037445,0.13341763946413637
1.5,0.0,0.0,1,0,300,300,0,0.4861595782579369,0.2978031546023307,3.01,0.48700169580131436,0.318227132356249
1.5,0.0,0.0,1,10,1988,585,1403,0.6684125091759953,0.3625428112578768,3.0444444444444443,0.31251519865046756,0.1793324913069008
1.5,0.0,0.0,1,20,2519,590,1929,0.4537025239416526,0.4293261184057344,3.0966101694915253,0.4232386561008637,0.08286643839661555
1.5,0.0,0.0,1,30,2578,587,1991,0.4079177198364639,0.4254218910368705,3.1448040885860307,0.4605919796756524,0.14646472702336502
1.5,0.0,0.0,1,40,2529,587,1942,0.4373681020062377,0.44102816987169496,3.4735945485519593,0.441598835669457,0.1416701473116886
1.5,0.0,0.0,1,50,2509,589,1920,0.47903085766907355,0.4455929171856093,3.5738539898132426,0.4080280976849055,0.10025925462157802
1.5,0.0,0.0,1,60,2494,592,1902,0.5723936454069553,0.43224930015172075,3.6841216216216215,0.39100335832624694,0.1396539848649212
1.5,0.0,0.0,1,70,2491,591,1900,0.5536792691387923,0.4362361367284632,3.5922165820642977,0.42882745486876067,0.1550283651992721
1.5,0.0,0.0,1,80,2583,590,1993,0.4578404011148837,0.4426862165342939,3.5406779661016947,0.4691644068131854,0.09758878497496276
1.5,0.0,0.0,1,90,2585,591,1994,0.42205313918951015,0.4392296855500129,3.6903553299492384,0.5020148340245137,0.11128318027059013
1.5,0.0,0.0,1,100,2582,589,1993,0.4730607218058334,0.4416984056071974,3.808149405772496,0.5062887310590767,0.12335037959034947
1.5,0.0,0.8,0,0,300,300,0,0.5057400074815821,0.29696462881493224,3.1066666666666665,0.48195872751042335,0.30637813865342667
1.5,0.0,0.8,0,10,1513,584,929,0.49189159082644573,0.4097537228681399,2.662671232876712,0.17374299261821197,0.14437993298290028
1.5,0.0,0.8,0,20,2173,587,1586,0.49430284080250714,0.43587362180542455,2.8909710391822827,0.3463349924947318,0.07613206873263424
1.5,0.0,0.8,0,30,2485,576,1909,0.4419176663393253,0.4440815139432368,2.9739583333333335,0.4327378880803592,0.08841403337753219
1.5,0.0,0.8,0,40,2571,579,1992,0.5096302098943922,0.45252449354002416,3.3281519861830744,0.45704500413039967,0.16204293164698733
1.5,0.0,0.8,0,50,2528,588,1940,0.5383164315112814,0.4505227877378843,3.5272108843537415,0.4534991782465485,0.13793697126728824
1.5,0.0,0.8,0,60,2579,595,1984,0.5225508781725449,0.4455100478568804,3.4487394957983195,0.46691605565015426,0.1515499041931858
1.5,0.0,0.8,0,70,2543,587,1956,0.5605663472587086,0.4325437649982787,3.606473594548552,0.47551337541083427,0.14473475619539625
1.5,0.0,0.8,0,80,2580,580,2000,0.4950008893639649,0.44137445643195256,3.5775862068965516,0.5386463682610964,0.0853635566985317
1.5,0.0,0.8,0,90,2596,596,2000,0.43660216477768743,0.43238313570033826,3.588926174496644,0.579029701001816,0.10013030279265826
1.5,0.0,0.8,0,100,2586,586,2000,0.4455293498369406,0.43101720026361245,3.856655290102389,0.5950044679974419,0.09329430005994764
1.5,0.0,0.8,1,0,300,300,0,0.5093260844428871,0.2854205616439678,3.1666666666666665,0.5263971138873655,0.31290420863522383
1.5,0.0,0.8,1,10,1999,588,1411,0.5113457826727892,0.4422470626850008,3.2227891156462585,0.29700778161319336,0.15211951700529558
1.5,0.0,0.8,1,20,2428,599,1829,0.4883144901150124,0.433136590793095,3.383973288814691,0.38647729895700195,0.08410479410353834
1.5,0.0,0.8,1,30,2578,599,1979,0.44310504176025073,0.434063577664275,3.5275459098497497,0.44278382892719453,0.10464807422189194
1.5,0.0,0.8,1,40,2557,584,1973,0.47055696103656625,0.4454540556289301,3.845890410958904,0.4599427177710297,0.12375598197064874
1.5,0.0,0.8,1,50,2593,595,1998,0.5483073037042047,0.4413757225825091,4.055462184873949,0.4573471285985958,0.09871091446250774
1.5,0.0,0.8,1,60,2589,597,1992,0.5858268532589122,0.4389443051124171,4.067001675041876,0.49019476974503284,0.14427590558709932
1.5,0.0,0.8,1,70,2538,582,1956,0.5910644392975235,0.43715010535940624,4.139175257731959,0.476752057133088,0.14204090954715706
1.5,0.0,0.8,1,80,2598,598,2000,0.48278901562775023,0.43849780512481473,4.110367892976589,0.5022327565034486,0.08496488460505199
1.5,0.0,0.8,1,90,2597,597,2000,0.42843871101002523,0.42748217507015884,4.159128978224456,0.501794190952082,0.1400640548541979
1.5,0.0,0.8,1,100,2566,590,1976,0.40809900405343036,0.4378826058800789,4.264406779661017,0.5498625265101947,0.13111605476362734
1.5,0.4,0.0,0,0,300,300,0,0.4788769206491391,0.28897006156560306,2.8866666666666667,0.49877657079562293,0.2855851190011803
1.5,0.4,0.0,0,10,1402,585,817,0.5527338998694595,0.41788309857682504,3.336752136752137,0.1581505230476219,0.1956803080842441
1.5,0.4,0.0,0,20,1727,594,1133,0.32730695258512277,0.3908535231943416,3.3282828282828283,0.1656499783335509,0.1968704976458906
1.5,0.4,0.0,0,30,1971,593,1378,0.3013987474917137,0.383717459328616,3.399662731871838,0.21514375820220238,0.22541160833412224
1.5,0.4,0.0,0,40,2311,586,1725,0.4002960242266983,0.41916745457317744,3.7781569965870307,0.322393320231786,0.17893455448327938
1.5,0.4,0.0,0,50,2323,591,1732,0.5503609172833352,0.4284330204743832,3.6954314720812182,0.36334484023273556,0.12073762903839853
1.5,0.4,0.0,0,60,2375,595,1780,0.5154560599963778,0.4468249945365329,3.626890756302521,0.397525817167705,0.1133164161718932
1.5,0.4,0.0,0,70,2481,584,1897,0.5813631551899485,0.4305018511122347,3.6284246575342465,0.4143246737336615,0.16746459468385497
1.5,0.4,0.0,0,80,2540,580,1960,0.49147235585165383,0.4363483254629813,3.7086206896551723,0.4282587816794885,0.148471788426549
1.5,0.4,0.0,0,90,2532,586,1946,0.4113614519010688,0.42016754417286944,3.926621160409556,0.4351171064426411,0.18733731731899755
1.5,0.4,0.0,0,100,2529,587,1942,0.4596280869348351,0.43660381567291956,4.129471890971039,0.4392195056193531,0.16114395559517142
1.5,0.4,0.0,1,0,300,300,0,0.4862902584070824,0.29306716551512285,2.966666666666667,0.49412124199443364,0.293691752993918
1.5,0.4,0.0,1,10,2008,576,1432,0.5508846941252572,0.4134480372256344,3.2465277777777777,0.2854455768340787,0.16470939439140422
1.5,0.4,0.0,1,20,2301,588,1713,0.5398089931292467,0.4327913904172363,3.1343537414965987,0.3185870264945681,0.10711114117791086
1.5,0.4,0.0,1,30,2242,575,1667,0.4420415065770712,0.4459857365283338,3.1739130434782608,0.30347653607043673,0.17571952109489272
1.5,0.4,0.0,1,40,2334,573,1761,0.5031842473955377,0.43319877654308175,3.404886561954625,0.3611179756533939,0.205455099179508
1.5,0.4,0.0,1,50,2594,596,1998,0.5322357607189585,0.4484973318940576,3.5822147651006713,0.4556840744169462,0.11016640093097071
1.5,0.4,0.0,1,60,2588,593,1995,0.5555330685517271,0.44487388276084805,3.752107925801012,0.5553385319758906,0.11849549357560492
1.5,0.4,0.0,1,70,2585,585,2000,0.5720481641208075,0.44220190142045107,3.8547008547008548,0.5471560784855806,0.17407759235767684
1.5,0.4,0.0,1,80,2587,588,1999,0.45821205164800394,0.4363128149502367,4.020408163265306,0.5212781047506249,0.1347425167791297
1.5,0.4,0.0,1,90,2593,593,2000,0.45502898981489925,0.4353282155537062,4.1736930860033725,0.5162180999429996,0.11268265709457306
1.5,0.4,0.0,1,100,2566,589,1977,0.4130849247275329,0.4239086849679941,4.118845500848896,0.5416214415927826,0.159381804757174
1.5,0.4,0.8,0,0,300,300,0,0.48387010578781126,0.2806448915990373,3.0866666666666664,0.4986017070827552,0.283211521190341
1.5,0.4,0.8,0,10,1881,582,1299,0.5706157955666329,0.41778368589315984,2.8195876288659796,0.26742233829820306,0.13558193095341797
1.5,0.4,0.8,0,20,2479,595,1884,0.531418905651859,0.4342296352739563,2.642016806722689,0.352352820048558,0.071417765448476
1.5,0.4,0.8,0,30,2494,585,1909,0.4778705201111114,0.4224667169300159,2.7384615384615385,0.36939861771685123,0.1136483223952019
1.5,0.4,0.8,0,40,2485,593,1892,0.47899243141598813,0.4402485774995756,2.959527824620573,0.3988431052222031,0.11967814676477018
1.5,0.4,0.8,0,50,2577,591,1986,0.6054235158776012,0.43224211181289945,3.500846023688663,0.40053282910927324,0.13703825421821975
1.5,0.4,0.8,0,60,2569,593,1976,0.6588161389423237,0.4125252167575407,3.6627318718381114,0.4280168118563281,0.15681083427673018
1.5,0.4,0.8,0,70,2508,586,1922,0.6138088048753774,0.4305444897581004,3.6484641638225255,0.4247533640035883,0.14225031144514816
1.5,0.4,0.8,0,80,2578,585,1993,0.49586717575430955,0.44150508315352993,3.505982905982906,0.42094449062821926,0.11392617392318054
1.5,0.4,0.8,0,90,2580,584,1996,0.4005157070738308,0.42721528241712636,3.5907534246575343,0.4298020732013942,0.11850491097719074
1.5,0.4,0.8,0,100,2513,577,1936,0.4572878609817378,0.4354312975693028,3.736568457538995,0.4535540419911688,0.1182054353356381
1.5,0.4,0.8,1,0,300,300,0,0.5203700334588324,0.2917506220674615,2.9233333333333333,0.5220779324402904,0.27597017452629513
1.5,0.4,0.8,1,10,1579,566,1013,0.5950403022120341,0.43267427207155573,3.303886925795053,0.20383015136269733,0.18015000259845107
1.5,0.4,0.8,1,20,2203,595,1608,0.4572615002351357,0.4435082198153508,3.630252100840336,0.3362758941707006,0.0828386915484635
1.5,0.4,0.8,1,30,2327,585,1742,0.41606954865470314,0.4267842261790255,3.629059829059829,0.3933768652379993,0.11277522109435556
1.5,0.4,0.8,1,40,2421,571,1850,0.4174069563412741,0.4243263014211031,3.5761821366024518,0.42764298214643515,0.2168888322407064
1.5,0.4,0.8,1,50,2554,587,1967,0.5256228419559736,0.43246725180105966,3.8415672913117547,0.4660564997781031,0.12470961617704794
1.5,0.4,0.8,1,60,2579,593,1986,0.6115659320093824,0.4214145699017832,3.8870151770657673,0.5126463115700586,0.1491482727194951
1.5,0.4,0.8,1,70,2561,586,1975,0.5616327962014048,0.4350847530537146,4.117747440273037,0.4840768049354536,0.16892286657763375
1.5,0.4,0.8,1,80,2554,598,1956,0.4594558255596002,0.4279980143265801,4.306020066889632,0.43967869935159715,0.1192273661566812
1.5,0.4,0.8,1,90,2538,584,1954,0.4837259969517902,0.43642923965976493,4.315068493150685,0.47205147311643353,0.1516657498638639
1.5,0.4,0.8,1,100,2516,594,1922,0.40954967840653983,0.42642669047522636,4.212121212121212,0.4712782977480437,0.16478343306476992
1.5,0.8,0.0,0,0,300,300,0,0.5057400074815821,0.29696462881493224,3.1066666666666665,0.48195872751042335,0.26829117011598325
1.5,0.8,0.0,0,10,1650,551,1099,0.41093156944302744,0.37050106598435345,3.1778584392014517,0.2370030013830944,0.22645490656432443
1.5,0.8,0.0,0,20,2325,593,1732,0.2971959876553908,0.3502897772968079,3.7133220910623947,0.32731263336710825,0.2727944032710984
1.5,0.8,0.0,0,30,2574,596,1978,0.3346253392604326,0.3989909360844408,3.63255033557047,0.43498570594702785,0.26370408004000223
1.5,0.8,0.0,0,40,2549,578,1971,0.30073504023885494,0.38919399511955705,3.953287197231834,0.5297644072860844,0.22153820491757437
1.5,0.8,0.0,0,50,2589,589,2000,0.44742874704857866,0.4225689848607374,3.8743633276740237,0.5561306165873037,0.21963720958859448
1.5,0.8,0.0,0,60,2583,583,2000,0.5074564849403534,0.41521841080532634,3.890222984562607,0.5470171460103762,0.19658598585850123
1.5,0.8,0.0,0,70,2569,586,1983,0.6126057063883553,0.40697106588747195,3.643344709897611,0.5350671913195522,0.21303749600282215
1.5,0.8,0.0,0,80,2586,586,2000,0.5794164599959252,0.4402786622505148,3.1296928327645053,0.5620529145110524,0.18735950495288456
1.5,0.8,0.0,0,90,2585,589,1996,0.43936509917603156,0.44618514031953616,3.2444821731748728,0.5627684216428931,0.1776909882502445
1.5,0.8,0.0,0,100,2558,567,1991,0.46220452086732833,0.4377005456431981,3.509700176366843,0.5687174326678656,0.19438550335433055
1.5,0.8,0.0,1,0,300,300,0,0.5093260844428871,0.2854205616439678,3.1666666666666665,0.5263971138873655,0.32180152665724254
1.5,0.8,0.0,1,10,1889,583,1306,0.5258251745206829,0.4253787589763733,4.368782161234991,0.2437700393979986,0.2270407877235947
1.5,0.8,0.0,1,20,2266,587,1679,0.49396033804748,0.43108736783972174,4.369676320272572,0.27071857805918415,0.1634476931013888
1.5,0.8,0.0,1,30,2316,586,1730,0.3478042878594223,0.4134954789004559,4.319112627986348,0.3209436671978382,0.22664755445990076
1.5,0.8,0.0,1,40,2412,589,1823,0.36137627953325147,0.40981375778646895,4.412563667232598,0.37724218545405275,0.23157813003837752
1.5,0.8,0.0,1,50,2582,590,1992,0.5754373811319998,0.4371907862208611,4.5864406779661016,0.43985156030530514,0.21529899540710523
1.5,0.8,0.0,1,60,2591,593,1998,0.7171251081766651,0.37796474429800153,4.655986509274873,0.46766034000834794,0.28644436920469685
1.5,0.8,0.0,1,70,2532,579,1953,0.6752303414690738,0.39193228365785837,4.576856649395509,0.4940598059908519,0.30181539225853127
1.5,0.8,0.0,1,80,2578,590,1988,0.5173217774715017,0.4387204263086568,4.345762711864407,0.4789801615928523,0.23484255424865802
1.5,0.8,0.0,1,90,2591,594,1997,0.3868639855123004,0.4249636245955662,4.154882154882155,0.4876171479680529,0.193852594427888
1.5,0.8,0.0,1,100,2556,577,1979,0.3966404307810546,0.42100518003872095,4.147313691507799,0.5134604750860642,0.23565002381710407
1.5,0.8,0.8,0,0,300,300,0,0.5202450371925736,0.2818596389724813,3.0233333333333334,0.4656022311353869,0.3126817989646186
1.5,0.8,0.8,0,10,1873,580,1293,0.425923967909038,0.4501824211921603,3.2586206896551726,0.2535329088166328,0.19182075087308692
1.5,0.8,0.8,0,20,2452,586,1866,0.5001056954796683,0.4403276167036374,2.9249146757679183,0.3608638919283758,0.14319702677269805
1.5,0.8,0.8,0,30,2549,579,1970,0.45042445984481355,0.44334252475108826,2.8825561312607944,0.4081414250563734,0.18017742562333233
1.5,0.8,0.8,0,40,2570,582,1988,0.4348124508554697,0.4289654819708497,2.8487972508591066,0.45473678572441834,0.23020097536043013
1.5,0.8,0.8,0,50,2572,593,1979,0.4983517609126229,0.43319935962952616,3.064080944350759,0.45546430576910824,0.1485731524712471
1.5,0.8,0.8,0,60,2585,586,1999,0.525581591911181,0.42902503977343637,3.156996587030717,0.4690550460042672,0.2264470621352991
1.5,0.8,0.8,0,70,2515,575,1940,0.5476542682207424,0.43130087564255315,3.4469565217391303,0.4829484524778108,0.2301464846616636
1.5,0.8,0.8,0,80,2575,575,2000,0.5451177653426489,0.4489217459817074,3.6052173913043477,0.5027868651498957,0.13643309583353164
1.5,0.8,0.8,0,90,2582,590,1992,0.5052312368400447,0.4493335449064856,3.574576271186441,0.5002598308816011,0.153036120780951
1.5,0.8,0.8,0,100,2573,582,1991,0.38459024206644343,0.42242915165061307,3.4982817869415808,0.48936299643543296,0.18652927125851396
1.5,0.8,0.8,1,0,300,300,0,0.506455355404658,0.2833571224194956,3.02,0.5064750815518199,0.28077802233453447
1.5,0.8,0.8,1,10,2117,569,1548,0.5731215384420868,0.4138833654813448,3.3954305799648505,0.34480086960981815,0.16533862456990597
1.5,0.8,0.8,1,20,2491,591,1900,0.5061210427926628,0.43570828364073755,3.478849407783418,0.3654817767757137,0.1607766667850456
1.5,0.8,0.8,1,30,2564,597,1967,0.3666433117218635,0.420879217219886,3.628140703517588,0.3838756740039252,0.18632319230966257
1.5,0.8,0.8,1,40,2535,584,1951,0.3813488710565674,0.4227095545037105,3.7551369863013697,0.39476288039312496,0.1607278919506405
1.5,0.8,0.8,1,50,2562,585,1977,0.463934845234951,0.44467640060182456,3.7504273504273504,0.40298854528330286,0.17206823506488395
1.5,0.8,0.8,1,60,2591,595,1996,0.5120363923869905,0.43694246869049447,3.5294117647058822,0.4397229923913724,0.13198325711442352
1.5,0.8,0.8,1,70,2558,589,1969,0.5691901163338291,0.4289983028196126,3.487266553480475,0.46154533877144144,0.14552529488005905
1.5,0.8,0.8,1,80,2548,564,1984,0.6220657889722717,0.4229904370299876,3.4609929078014185,0.48887358197961617,0.19459491339871537
1.5,0.8,0.8,1,90,2584,589,1995,0.4133793827046338,0.4352350076129218,3.640067911714771,0.46464911574963697,0.1516557861550459
1.5,0.8,0.8,1,100,2578,592,1986,0.46670660039484424,0.4441624024427506,3.7820945945945947,0.4554152639442815,0.15131220089902092
