r,epsilon,seed,motif_size,frame_even,frame_odd,motif_even,motif_odd,comp_even,comp_odd,parity,smooth,resonance,wall_spectral_entropy,max_cluster_lifetime,atlas_score,class,motif_25,frame_25,comp_25,motif_50,frame_50,comp_50,motif_75,frame_75,comp_75,motif_100,frame_100,comp_100,motif_125,frame_125,comp_125,motif_150,frame_150,comp_150,motif_175,frame_175,comp_175,motif_200,frame_200,comp_200,motif_225,frame_225,comp_225,motif_250,frame_250,comp_250
3.86,0.1295,707,4,0.9089463684836667,0.14954983179264905,0.7868063018970276,0.00016346041349801942,0.0,0.47096504230994707,0.7866428414835296,1.6460371971511365e-82,0.6864346764346765,0.8532173715610367,0,0.0,resonant phase-memory,0.00044776119402985075,0.14947761194029852,0.47,0.6820161290322581,0.8559677419354839,0.0,0.0002631578947368421,0.14973684210526317,0.47078947368421054,0.9559615384615384,0.9874038461538461,0.0,0.00010638297872340425,0.14968085106382978,0.4718085106382979,0.6763095238095238,0.8577380952380952,0.0,0.0,0.1495945945945946,0.4714864864864865,0.9415625,0.98453125,0.0,0.0,0.14925925925925926,0.47074074074074074,0.6781818181818182,0.8590909090909091,0.0
3.86,0.1295,707,6,0.9089463684836667,0.14954983179264905,0.7169588194064002,0.0,0.0,0.2857947338289469,0.7169588194064002,2.4536271231959148e-138,0.7419963369963369,0.8532173715610367,0,0.0,resonant phase-memory,0.0,0.14947761194029852,0.28402985074626863,0.5841129032258064,0.8559677419354839,0.0,0.0,0.14973684210526317,0.2855263157894737,0.936923076923077,0.9874038461538461,0.0,0.0,0.14968085106382978,0.2873404255319149,0.5739285714285715,0.8577380952380952,0.0,0.0,0.1495945945945946,0.2868918918918919,0.914375,0.98453125,0.0,0.0,0.14925925925925926,0.2851851851851852,0.5754545454545454,0.8590909090909091,0.0
3.86,0.132,101,4,0.9278026889105518,0.11596067169106228,0.8105618027805528,0.0,0.0,0.6191712104208636,0.8105618027805528,1.56959815732552e-70,0.683420745920746,0.5302877637747613,0,0.0,resonant phase-memory,0.0,0.11485074626865671,0.6225373134328358,0.7175,0.887258064516129,0.0,0.0,0.115,0.6203508771929824,0.9724038461538461,0.9925961538461539,0.0,0.0,0.11563829787234042,0.6195744680851064,0.7104761904761905,0.8861904761904762,0.0,0.0,0.11635135135135136,0.6178378378378379,0.95515625,0.98796875,0.0,0.0,0.11796296296296296,0.6155555555555555,0.6972727272727273,0.885,0.0
3.86,0.132,101,6,0.9278026889105518,0.11596067169106228,0.7382164552517375,0.0,0.0,0.46846753725027523,0.7382164552517375,2.603666433699193e-132,0.7518006993006994,0.5302877637747613,0,0.0,resonant phase-memory,0.0,0.11485074626865671,0.47313432835820896,0.6131451612903226,0.887258064516129,0.0,0.0,0.115,0.46964912280701754,0.9595192307692307,0.9925961538461539,0.0,0.0,0.11563829787234042,0.46872340425531916,0.6023809523809524,0.8861904761904762,0.0,0.0,0.11635135135135136,0.46675675675675676,0.93421875,0.98796875,0.0,0.0,0.11796296296296296,0.4640740740740741,0.5818181818181818,0.885,0.0
3.86,0.132,707,4,0.883881286052657,0.1501194588648584,0.7010743386317984,0.00015710919088766692,0.0,0.5258449044722548,0.7009172294409107,1.1214976783701645e-19,0.6778962703962703,0.509161512648611,135,0.18301440243272457,resonant phase-memory,0.0005223880597014925,0.13022388059701492,0.5729850746268657,0.6941935483870968,0.8724193548387097,0.0,0.0002631578947368421,0.13614035087719298,0.5539473684210526,0.8429807692307693,0.9498076923076924,0.0,0.0,0.1503191489361702,0.5191489361702127,0.6369047619047619,0.8510714285714286,0.0,0.0,0.16243243243243244,0.49851351351351353,0.75515625,0.9140625,0.0,0.0,0.17148148148148148,0.48462962962962963,0.5761363636363637,0.8320454545454545,0.0
3.86,0.132,707,6,0.883881286052657,0.1501194588648584,0.6033309858823971,0.0,0.0,0.3804443683040564,0.6033309858823971,8.81047908909217e-27,0.7204836829836829,0.509161512648611,135,0.13102831371622647,resonant phase-memory,0.0,0.13022388059701492,0.4426865671641791,0.603225806451613,0.8724193548387097,0.0,0.0,0.13614035087719298,0.4170175438596491,0.7791346153846154,0.9498076923076924,0.0,0.0,0.1503191489361702,0.3708510638297872,0.5266666666666666,0.8510714285714286,0.0,0.0,0.16243243243243244,0.345,0.65921875,0.9140625,0.0,0.0,0.17148148148148148,0.32666666666666666,0.4484090909090909,0.8320454545454545,0.0
3.86,0.1345,101,4,0.8884154105303299,0.1739480207757021,0.6817857656456446,1.4925373134328359e-05,0.0,0.4379943507211646,0.6817708402725103,2.1680863663295647e-179,0.8016550116550116,0.5498553189473546,1,0.007839500203266857,resonant phase-memory,7.462686567164179e-05,0.16992537313432834,0.45059701492537313,0.5400806451612903,0.8333870967741935,0.0,0.0,0.17026315789473684,0.44719298245614036,0.9438461538461539,0.9832692307692308,0.0,0.0,0.17308510638297872,0.43829787234042555,0.5253571428571429,0.8298809523809524,0.0,0.0,0.17554054054054055,0.4335135135135135,0.90828125,0.9728125,0.0,0.0,0.18092592592592593,0.4203703703703704,0.4913636363636364,0.8227272727272728,0.0
3.86,0.1345,101,6,0.8884154105303299,0.1739480207757021,0.5858288180233744,0.0,0.0,0.28401309216488635,0.5858288180233744,2.0569944939935566e-286,0.8798568098568099,0.5498553189473546,1,0.0054347829478380875,resonant phase-memory,0.0,0.16992537313432834,0.29902985074626864,0.4086290322580645,0.8333870967741935,0.0,0.0,0.17026315789473684,0.29333333333333333,0.9190384615384616,0.9832692307692308,0.0,0.0,0.17308510638297872,0.2832978723404255,0.38904761904761903,0.8298809523809524,0.0,0.0,0.17554054054054055,0.2781081081081081,0.86765625,0.9728125,0.0,0.0,0.18092592592592593,0.2662962962962963,0.3447727272727273,0.8227272727272728,0.0
3.86,0.1345,707,4,0.8724999999999999,0.2124569978211402,0.685,0.0,0.0,0.3000573362384798,0.685,6.4e-323,0.8500000000000001,0.07552928832436395,1,0.006309864534740822,resonant phase-memory,0.0,0.21238805970149255,0.30014925373134327,0.475,0.7875,0.0,0.0,0.21263157894736842,0.29982456140350877,1.0,1.0,0.0,0.0,0.2123404255319149,0.3002127659574468,0.475,0.7875,0.0,0.0,0.2127027027027027,0.2997297297297297,1.0,1.0,0.0,0.0,0.21222222222222223,0.30037037037037034,0.475,0.7875,0.0
3.86,0.1345,707,6,0.8724999999999999,0.2124569978211402,0.595,0.0,0.0,0.15,0.595,0.0,0.9357142857142857,0.07552928832436395,1,0.004590889910704725,resonant phase-memory,0.0,0.21238805970149255,0.15,0.325,0.7875,0.0,0.0,0.21263157894736842,0.15,1.0,1.0,0.0,0.0,0.2123404255319149,0.15,0.325,0.7875,0.0,0.0,0.2127027027027027,0.15,1.0,1.0,0.0,0.0,0.21222222222222223,0.15,0.325,0.7875,0.0
3.86,0.137,101,4,0.9452800267608735,0.0824108385599753,0.8430892746366536,0.00023649418668723042,0.0,0.7032946541500636,0.8428527804499664,1.746414689442384e-20,0.600651364764268,0.8818137763759237,0,0.0,resonant phase-memory,0.00029850746268656717,0.08238805970149254,0.7050746268656717,0.7825806451612903,0.9219354838709677,0.0,0.0003508771929824561,0.08307017543859649,0.7009649122807018,0.9335576923076923,0.9797115384615385,0.0,0.0002127659574468085,0.08244680851063829,0.7031914893617022,0.7907142857142857,0.9248809523809524,0.0,0.00013513513513513514,0.0822972972972973,0.700945945945946,0.91359375,0.97328125,0.0,0.00018518518518518518,0.08185185185185186,0.7062962962962963,0.795,0.9265909090909091,0.0
3.86,0.137,101,6,0.9452800267608735,0.0824108385599753,0.7787321599771195,0.0,0.0,0.565831220215887,0.7787321599771195,5.93699383165965e-41,0.6411145574855253,0.8818137763759237,0,0.0,resonant phase-memory,0.0,0.08238805970149254,0.5684328358208955,0.6941935483870968,0.9219354838709677,0.0,0.0,0.08307017543859649,0.5623684210526316,0.9058653846153846,0.9797115384615385,0.0,0.0,0.08244680851063829,0.5659574468085107,0.7064285714285714,0.9248809523809524,0.0,0.0,0.0822972972972973,0.562027027027027,0.87671875,0.97328125,0.0,0.0,0.08185185185185186,0.5703703703703704,0.7104545454545454,0.9265909090909091,0.0
3.86,0.137,707,4,0.8656366785096624,0.16660760797567806,0.6299943487292278,0.0046125866971081,0.0005246809641970933,0.5565422989301079,0.6253817620321197,0.00641512228419762,0.5681212121212121,0.7546213435498365,5,0.03140762173493551,resonant phase-memory,0.004701492537313433,0.14582089552238806,0.5941791044776119,0.6375806451612903,0.8746774193548387,0.0003225806451612903,0.0036842105263157894,0.1562280701754386,0.5699122807017544,0.7025,0.8957692307692308,0.0009615384615384616,0.005212765957446809,0.1673404255319149,0.5609574468085107,0.6041666666666666,0.8533333333333334,0.0007142857142857143,0.005945945945945946,0.17864864864864866,0.5308108108108108,0.63390625,0.8653125,0.000625,0.0035185185185185185,0.185,0.5268518518518519,0.5718181818181818,0.8390909090909091,0.0
3.86,0.137,707,6,0.8656366785096624,0.16660760797567806,0.5301843274333193,0.0003092063499711709,3.846153846153846e-05,0.4407242357766166,0.5298751210833481,0.0001179907565961115,0.5321818181818182,0.7546213435498365,5,0.016798397290417804,resonant phase-memory,0.00037313432835820896,0.14582089552238806,0.4670149253731343,0.5248387096774193,0.8746774193548387,0.0,0.0002631578947368421,0.1562280701754386,0.4454385964912281,0.61,0.8957692307692308,0.0001923076923076923,0.00031914893617021275,0.1673404255319149,0.4459574468085106,0.5022619047619048,0.8533333333333334,0.0,0.0004054054054054054,0.17864864864864866,0.42243243243243245,0.53609375,0.8653125,0.0,0.00018518518518518518,0.185,0.42277777777777775,0.4777272727272727,0.8390909090909091,0.0
3.8625,0.122,101,4,0.8771237465491497,0.18883726990516111,0.6723180616426584,0.0,0.0,0.4227400322386199,0.6723180616426584,1.8062858905797833e-154,0.7641899766899767,0.7354848785540438,1,0.008495075428232671,resonant phase-memory,0.0,0.18835820895522387,0.4248507462686567,0.5319354838709678,0.8130645161290323,0.0,0.0,0.18842105263157893,0.42289473684210527,0.9135576923076923,0.9775961538461538,0.0,0.0,0.18872340425531914,0.4248936170212766,0.5247619047619048,0.8134523809523809,0.0,0.0,0.18905405405405407,0.4201351351351351,0.8740625,0.9671875,0.0,0.0,0.18962962962962962,0.4209259259259259,0.5172727272727272,0.8143181818181818,0.0
3.8625,0.122,101,6,0.8771237465491497,0.18883726990516111,0.581196600778254,0.0,0.0,0.3079731625794369,0.581196600778254,7.429173867147838e-222,0.8170687645687646,0.7354848785540438,1,0.005764497387090104,resonant phase-memory,0.0,0.18835820895522387,0.3103731343283582,0.4130645161290323,0.8130645161290323,0.0,0.0,0.18842105263157893,0.3086842105263158,0.8735576923076923,0.9775961538461538,0.0,0.0,0.18872340425531914,0.31063829787234043,0.405,0.8134523809523809,0.0,0.0,0.18905405405405407,0.30554054054054053,0.81640625,0.9671875,0.0,0.0,0.18962962962962962,0.30462962962962964,0.39795454545454545,0.8143181818181818,0.0
3.8625,0.122,707,4,0.8983955691485933,0.13840459953192483,0.7145313705112092,0.0001966483372610631,0.0,0.5527913630733907,0.7143347221739481,4.381511763383413e-54,0.7142482517482518,0.5546335715905315,3,0.02221756387938071,resonant phase-memory,0.0008955223880597015,0.1326865671641791,0.5763432835820895,0.6567741935483871,0.8704838709677419,0.0,8.771929824561403e-05,0.13210526315789473,0.5707894736842105,0.8918269230769231,0.9685576923076923,0.0,0.0,0.13574468085106384,0.558936170212766,0.6254761904761905,0.8617857142857143,0.0,0.0,0.14148648648648648,0.5427027027027027,0.828125,0.94796875,0.0,0.0,0.15,0.5151851851851852,0.5704545454545454,0.8431818181818181,0.0
3.8625,0.122,707,6,0.8983955691485933,0.13840459953192483,0.6149858320442998,0.0,0.0,0.41782605566908015,0.6149858320442998,1.8459504479102598e-85,0.7763578088578089,0.5546335715905315,3,0.017209981408885175,resonant phase-memory,0.0,0.1326865671641791,0.4526119402985075,0.5468548387096774,0.8704838709677419,0.0,0.0,0.13210526315789473,0.44263157894736843,0.843173076923077,0.9685576923076923,0.0,0.0,0.13574468085106384,0.42648936170212765,0.503452380952381,0.8617857142857143,0.0,0.0,0.14148648648648648,0.40202702702702703,0.7528125,0.94796875,0.0,0.0,0.15,0.36537037037037035,0.42863636363636365,0.8431818181818181,0.0
3.8625,0.1245,101,4,0.909860266078008,0.13570325318549487,0.7619164541775428,0.0,0.0,0.5211831482499532,0.7619164541775428,6.0542835259630476e-83,0.6990246212121212,0.26604549263097915,0,0.0,resonant phase-memory,0.0,0.13522388059701493,0.5220895522388059,0.6542741935483871,0.8648387096774194,0.0,0.0,0.13517543859649123,0.5202631578947369,0.8952884615384615,0.9697115384615385,0.0,0.0,0.13531914893617022,0.5228723404255319,0.6551190476190476,0.8645238095238095,0.0,0.0,0.13594594594594595,0.5201351351351351,0.95171875,0.9875,0.0,0.0,0.13685185185185186,0.5205555555555555,0.6531818181818182,0.8627272727272727,0.0
3.8625,0.1245,101,6,0.909860266078008,0.13570325318549487,0.7001769608080092,0.0,0.0,0.37436014266343026,0.7001769608080092,5.113999766173095e-125,0.7417234848484848,0.26604549263097915,0,0.0,resonant phase-memory,0.0,0.13522388059701493,0.3744776119402985,0.5684677419354839,0.8648387096774194,0.0,0.0,0.13517543859649123,0.3728947368421053,0.8646153846153846,0.9697115384615385,0.0,0.0,0.13531914893617022,0.37574468085106383,0.5697619047619048,0.8645238095238095,0.0,0.0,0.13594594594594595,0.37405405405405406,0.9303125,0.9875,0.0,0.0,0.13685185185185186,0.37462962962962965,0.5677272727272727,0.8627272727272727,0.0
3.8625,0.1245,707,4,0.893502855679267,0.14703764100715516,0.735754861066353,0.0002510720009508263,0.0,0.5422372928827943,0.7355037890654021,1.808359615555784e-58,0.7017890442890442,0.47229085292956363,3,0.021294286519152567,resonant phase-memory,0.00022388059701492538,0.13201492537313433,0.5691044776119403,0.6698387096774193,0.8707258064516129,0.0,0.0002631578947368421,0.13666666666666666,0.5592982456140351,0.9108653846153846,0.9694230769230769,0.0,0.0002127659574468085,0.14542553191489363,0.5438297872340425,0.6378571428571429,0.8504761904761905,0.0,0.0,0.15608108108108107,0.5243243243243243,0.85203125,0.94484375,0.0,0.0005555555555555556,0.165,0.5146296296296297,0.6081818181818182,0.8320454545454545,0.0
3.8625,0.1245,707,6,0.893502855679267,0.14703764100715516,0.6597824997583063,0.0,0.0,0.421649305587448,0.6597824997583063,2.8400755305776864e-95,0.7441608391608392,0.47229085292956363,3,0.019960805107736384,resonant phase-memory,0.0,0.13201492537313433,0.4351492537313433,0.5661290322580645,0.8707258064516129,0.0,0.0,0.13666666666666666,0.4299122807017544,0.879423076923077,0.9694230769230769,0.0,0.0,0.14542553191489363,0.42223404255319147,0.5389285714285714,0.8504761904761905,0.0,0.0,0.15608108108108107,0.41243243243243244,0.80125,0.94484375,0.0,0.0,0.165,0.4085185185185185,0.5131818181818182,0.8320454545454545,0.0
3.8625,0.127,101,4,0.9400000000000001,0.1,0.865,0.0,0.0,0.625,0.865,8.941249609089966e-57,0.6499999999999999,0.0,0,0.0,resonant phase-memory,0.0,0.1,0.625,0.775,0.9,0.0,0.0,0.1,0.625,1.0,1.0,0.0,0.0,0.1,0.625,0.775,0.9,0.0,0.0,0.1,0.625,1.0,1.0,0.0,0.0,0.1,0.625,0.775,0.9,0.0
3.8625,0.127,101,6,0.9400000000000001,0.1,0.82,0.0,0.0,0.48125716702981,0.82,9.074233870640824e-103,0.7,0.0,0,0.0,resonant phase-memory,0.0,0.1,0.4812686567164179,0.7,0.9,0.0,0.0,0.1,0.4812280701754386,1.0,1.0,0.0,0.0,0.1,0.48127659574468085,0.7,0.9,0.0,0.0,0.1,0.48121621621621624,1.0,1.0,0.0,0.0,0.1,0.4812962962962963,0.7,0.9,0.0
3.8625,0.127,707,4,0.8771045073877735,0.17760922012417057,0.7008467372681082,0.0032102185252558804,0.001632351183762474,0.48662238379510353,0.6976365187428524,1.03054072711668e-67,0.6859615384615385,0.4640264562947704,3,0.021993139082866306,resonant phase-memory,0.001044776119402985,0.16634328358208955,0.4948507462686567,0.6149193548387096,0.8378225806451612,0.0007258064516129033,0.0028947368421052633,0.17517543859649123,0.48587719298245613,0.8714423076923077,0.9528846153846153,0.0014423076923076924,0.002872340425531915,0.17840425531914894,0.48638297872340425,0.5963095238095238,0.83,0.0015476190476190477,0.004054054054054054,0.18256756756756756,0.4822972972972973,0.8290625,0.93640625,0.00171875,0.005185185185185185,0.18555555555555556,0.4837037037037037,0.5925,0.8284090909090909,0.0027272727272727275
3.8625,0.127,707,6,0.8771045073877735,0.17760922012417057,0.6197562659115079,0.00011272863008585291,0.0,0.37640900332733995,0.6196435372814221,1.887824015995045e-106,0.7302447552447553,0.4640264562947704,3,0.017235224109471512,resonant phase-memory,0.0,0.16634328358208955,0.3843283582089552,0.5098387096774194,0.8378225806451612,0.0,0.0003508771929824561,0.17517543859649123,0.3763157894736842,0.8317307692307693,0.9528846153846153,0.0,0.0002127659574468085,0.17840425531914894,0.3778723404255319,0.49178571428571427,0.83,0.0,0.0,0.18256756756756756,0.372972972972973,0.7790625,0.93640625,0.0,0.0,0.18555555555555556,0.3705555555555556,0.4863636363636364,0.8284090909090909,0.0
3.8625,0.1295,101,4,0.9202170296101748,0.12946616469890357,0.7844487545384723,0.0,0.0,0.5897217023812935,0.7844487545384723,9.061452805763643e-96,0.7007539682539683,0.45902559929405967,3,0.019310751394317715,resonant phase-memory,0.0,0.1294776119402985,0.591865671641791,0.6668548387096774,0.8704032258064516,0.0,0.0,0.13087719298245615,0.5862280701754385,0.96625,0.9913461538461539,0.0,0.0,0.13117021276595744,0.5870212765957447,0.6651190476190476,0.8722619047619048,0.0,0.0,0.12932432432432434,0.5875675675675676,0.94515625,0.9859375,0.0,0.0,0.12648148148148147,0.595925925925926,0.6788636363636363,0.8811363636363636,0.0
3.8625,0.1295,101,6,0.9202170296101748,0.12946616469890357,0.7197708091639543,0.0,0.0,0.48472240855787846,0.7197708091639543,6.34326441018032e-149,0.751855921855922,0.45902559929405967,3,0.02016491707837918,resonant phase-memory,0.0,0.1294776119402985,0.4893283582089552,0.5779032258064516,0.8704032258064516,0.0,0.0,0.13087719298245615,0.48254385964912283,0.9498076923076924,0.9913461538461539,0.0,0.0,0.13117021276595744,0.4823404255319149,0.5720238095238095,0.8722619047619048,0.0,0.0,0.12932432432432434,0.48162162162162164,0.9184375,0.9859375,0.0,0.0,0.12648148148148147,0.48777777777777775,0.5806818181818182,0.8811363636363636,0.0
3.8625,0.1295,707,4,0.910466348167961,0.12723377096740401,0.7806298872498469,0.0001097145849698874,1.923076923076923e-05,0.5472878509704235,0.780520172664877,5.396495119468761e-47,0.6901981351981352,0.4346540052909276,0,0.0,resonant phase-memory,0.00037313432835820896,0.1167910447761194,0.5771641791044776,0.7266935483870968,0.884758064516129,0.0,0.00017543859649122806,0.11991228070175439,0.5664912280701755,0.9371153846153846,0.979326923076923,9.615384615384615e-05,0.0,0.12425531914893617,0.5542553191489362,0.6939285714285715,0.8714285714285714,0.0,0.0,0.13243243243243244,0.532972972972973,0.89359375,0.9625,0.0,0.0,0.14277777777777778,0.5055555555555555,0.6518181818181819,0.8543181818181819,0.0
3.8625,0.1295,707,6,0.910466348167961,0.12723377096740401,0.7015858741393017,0.0,0.0,0.3661806323714365,0.7015858741393017,1.9114787381247676e-84,0.755011655011655,0.4346540052909276,0,0.0,resonant phase-memory,0.0,0.1167910447761194,0.4085074626865672,0.6310483870967742,0.884758064516129,0.0,0.0,0.11991228070175439,0.3929824561403509,0.9111538461538462,0.979326923076923,0.0,0.0,0.12425531914893617,0.3753191489361702,0.5863095238095238,0.8714285714285714,0.0,0.0,0.13243243243243244,0.34594594594594597,0.85078125,0.9625,0.0,0.0,0.14277777777777778,0.30814814814814817,0.5286363636363637,0.8543181818181819,0.0
3.8625,0.132,101,4,0.9040078214795957,0.13088440602525275,0.7496187075693124,0.00044282383033197826,8.064516129032258e-05,0.5658700867637372,0.7491758837389804,2.249850329026337e-20,0.6501806526806526,0.6748234076830993,61,0.18343851316161347,resonant phase-memory,0.0005970149253731343,0.11701492537313433,0.6037313432835821,0.7245967741935484,0.8879838709677419,0.0004032258064516129,0.0011403508771929824,0.12728070175438597,0.5824561403508772,0.8666346153846154,0.9552884615384616,0.0,0.00010638297872340425,0.1301063829787234,0.5691489361702128,0.6919047619047619,0.8776190476190476,0.0,0.0,0.13594594594594595,0.5471621621621622,0.82359375,0.941875,0.0,0.00037037037037037035,0.14407407407407408,0.5268518518518519,0.6413636363636364,0.8572727272727273,0.0
3.8625,0.132,101,6,0.9040078214795957,0.13088440602525275,0.6590509117898231,0.0,0.0,0.4096999159578091,0.6590509117898231,3.627004239443811e-32,0.696567599067599,0.6748234076830993,61,0.17250517903310286,resonant phase-memory,0.0,0.11701492537313433,0.4623134328358209,0.6332258064516129,0.8879838709677419,0.0,0.0,0.12728070175438597,0.43412280701754385,0.8114423076923077,0.9552884615384616,0.0,0.0,0.1301063829787234,0.41510638297872343,0.5857142857142857,0.8776190476190476,0.0,0.0,0.13594594594594595,0.3812162162162162,0.74828125,0.941875,0.0,0.0,0.14407407407407408,0.35574074074074075,0.5165909090909091,0.8572727272727273,0.0
3.8625,0.132,707,4,0.9400000000000001,0.1,0.865,0.0,0.0,0.625,0.865,8.941249609089966e-57,0.6499999999999999,0.0,0,0.0,resonant phase-memory,0.0,0.1,0.625,0.775,0.9,0.0,0.0,0.1,0.625,1.0,1.0,0.0,0.0,0.1,0.625,0.775,0.9,0.0,0.0,0.1,0.625,1.0,1.0,0.0,0.0,0.1,0.625,0.775,0.9,0.0
3.8625,0.132,707,6,0.9400000000000001,0.1,0.82,0.0,0.0,0.48125716702981,0.82,9.074233870640824e-103,0.7,0.0,0,0.0,resonant phase-memory,0.0,0.1,0.4812686567164179,0.7,0.9,0.0,0.0,0.1,0.4812280701754386,1.0,1.0,0.0,0.0,0.1,0.48127659574468085,0.7,0.9,0.0,0.0,0.1,0.48121621621621624,1.0,1.0,0.0,0.0,0.1,0.4812962962962963,0.7,0.9,0.0
3.8625,0.1345,101,4,0.9098774750115476,0.09764013246921774,0.7361367929785269,0.0015946459404198705,0.0002166882176962822,0.7326042285370058,0.7345421470381069,0.6032431612054316,0.6153910068426196,0.6087525553777879,6,0.040356911339631596,resonant phase-memory,0.0020149253731343284,0.07664179104477611,0.7862686567164179,0.8021774193548387,0.9364516129032258,0.00016129032258064516,0.0013157894736842105,0.08508771929824561,0.7657017543859649,0.770673076923077,0.9232692307692307,0.0001923076923076923,0.0014893617021276596,0.09372340425531915,0.7437234042553191,0.7670238095238096,0.9204761904761904,0.00011904761904761905,0.0014864864864864865,0.10608108108108108,0.7112162162162162,0.71171875,0.90078125,0.00015625,0.0016666666666666668,0.12666666666666668,0.6561111111111111,0.6290909090909091,0.8684090909090909,0.00045454545454545455
3.8625,0.1345,101,6,0.9098774750115476,0.09764013246921774,0.6456782297004071,0.00012293048844334967,0.0,0.6430226914919466,0.6455552992119638,0.5021202180186574,0.6349970674486802,0.6087525553777879,6,0.0354277060214657,resonant phase-memory,0.00037313432835820896,0.07664179104477611,0.7105970149253731,0.7285483870967742,0.9364516129032258,0.0,0.0,0.08508771929824561,0.6859649122807018,0.6909615384615385,0.9232692307692307,0.0,0.00010638297872340425,0.09372340425531915,0.6569148936170213,0.6847619047619048,0.9204761904761904,0.0,0.00013513513513513514,0.10608108108108108,0.6160810810810811,0.6109375,0.90078125,0.0,0.0,0.12666666666666668,0.5455555555555556,0.5131818181818182,0.8684090909090909,0.0
3.8625,0.1345,707,4,0.8918190458734813,0.17398608884494127,0.7219700826727037,0.0001810388884982323,0.0,0.4304079718936064,0.7217890437842055,8.161968042613663e-151,0.7446691480562448,0.36500579051214305,0,0.0,resonant phase-memory,0.00014925373134328358,0.17440298507462687,0.42895522388059704,0.5749193548387097,0.8312096774193548,0.0,8.771929824561403e-05,0.17394736842105263,0.431140350877193,0.941923076923077,0.9825,0.0,0.0002127659574468085,0.17404255319148937,0.42936170212765956,0.5802380952380952,0.8328571428571429,0.0,0.0002702702702702703,0.17364864864864865,0.432027027027027,0.93640625,0.9809375,0.0,0.00018518518518518518,0.1738888888888889,0.4305555555555556,0.5763636363636364,0.831590909090909,0.0
3.8625,0.1345,707,6,0.8918190458734813,0.17398608884494127,0.6204168032907952,0.0,0.0,0.2533450680879271,0.6204168032907952,5.5181382547400685e-276,0.8294665012406948,0.36500579051214305,0,0.0,resonant phase-memory,0.0,0.17440298507462687,0.25164179104477613,0.4223387096774194,0.8312096774193548,0.0,0.0,0.17394736842105263,0.2544736842105263,0.9165384615384615,0.9825,0.0,0.0,0.17404255319148937,0.2520212765957447,0.43023809523809525,0.8328571428571429,0.0,0.0,0.17364864864864865,0.2558108108108108,0.90796875,0.9809375,0.0,0.0,0.1738888888888889,0.25277777777777777,0.425,0.831590909090909,0.0
3.8625,0.137,101,4,0.9451949696808567,0.0699041937426387,0.8389356728620841,0.0001097145849698874,0.0,0.7572017510816963,0.8388259582771143,0.000424717544012294,0.6028438228438229,0.5321149601021445,0,0.0,resonant phase-memory,0.00037313432835820896,0.061417910447761195,0.7788805970149254,0.8407258064516129,0.942741935483871,0.0,0.00017543859649122806,0.06447368421052632,0.770438596491228,0.9165384615384615,0.9734615384615385,0.0,0.0,0.06797872340425531,0.7614893617021277,0.8165476190476191,0.9355952380952381,0.0,0.0,0.07324324324324324,0.7494594594594595,0.85859375,0.9553125,0.0,0.0,0.0824074074074074,0.7257407407407407,0.7622727272727273,0.9188636363636363,0.0
3.8625,0.137,101,6,0.9451949696808567,0.0699041937426387,0.7733956711970824,0.0,0.0,0.6479178869665407,0.7733956711970824,4.540288904718898e-08,0.6445629370629371,0.5321149601021445,0,0.0,resonant phase-memory,0.0,0.061417910447761195,0.6759701492537313,0.7757258064516129,0.942741935483871,0.0,0.0,0.06447368421052632,0.6649122807017543,0.8829807692307692,0.9734615384615385,0.0,0.0,0.06797872340425531,0.6531914893617021,0.7416666666666667,0.9355952380952381,0.0,0.0,0.07324324324324324,0.6381081081081081,0.80046875,0.9553125,0.0,0.0,0.0824074074074074,0.6074074074074074,0.6661363636363636,0.9188636363636363,0.0
3.8625,0.137,707,4,0.8918734162343034,0.16223471408096435,0.6900238511488512,0.001263504868040978,0.0,0.4866928649831158,0.6887603462808103,1.761296335800123e-37,0.6361888111888112,0.8501289799801044,4,0.032141489309950415,resonant phase-memory,0.0013432835820895521,0.1626865671641791,0.4842537313432836,0.6175,0.860241935483871,0.0,0.0009649122807017544,0.16131578947368422,0.49,0.8126923076923077,0.9428846153846154,0.0,0.001276595744680851,0.16117021276595744,0.490531914893617,0.6196428571428572,0.8616666666666667,0.0,0.0016216216216216215,0.1622972972972973,0.4875675675675676,0.791875,0.9359375,0.0,0.0011111111111111111,0.1637037037037037,0.4811111111111111,0.6084090909090909,0.8586363636363636,0.0
3.8625,0.137,707,6,0.8918734162343034,0.16223471408096435,0.571289783469219,0.0,0.0,0.3100998400583398,0.571289783469219,5.626507851523107e-67,0.6754615384615383,0.8501289799801044,4,0.019518425814753753,resonant phase-memory,0.0,0.1626865671641791,0.3075373134328358,0.4762096774193548,0.860241935483871,0.0,0.0,0.16131578947368422,0.3140350877192982,0.7348076923076923,0.9428846153846154,0.0,0.0,0.16117021276595744,0.31648936170212766,0.4776190476190476,0.8616666666666667,0.0,0.0,0.1622972972972973,0.3089189189189189,0.7053125,0.9359375,0.0,0.0,0.1637037037037037,0.3035185185185185,0.4625,0.8586363636363636,0.0
