r,epsilon,domain_wall_density,mean_wall_velocity,median_wall_velocity,lag1_similarity,lag5_similarity,lag10_similarity,lag20_similarity,motif_simpson,motif_entropy,motif_count,slow_domain_wall_score
3.9,0.9166666666666666,0.2680952380952381,3.8927301415610764,3.357142857142857,0.557074340527578,0.5735802469135802,0.7252564102564102,0.6841666666666666,0.22427585034013603,3.380333393574504,32,3.7804551814031687e-13
3.9,1.0,0.4080952380952381,2.2248932405931683,2.0,0.6440047961630696,0.6282716049382716,0.656025641025641,0.6140277777777778,0.15014682539682542,3.6093127025029466,32,2.4356632595353396e-07
3.95,0.0,0.46714285714285714,0.7964729823203107,0.7272727272727273,0.4237410071942446,0.49172839506172833,0.5314102564102565,0.5140277777777779,0.03975839002267574,4.8247726713501535,32,0.00977984596977089
3.95,0.08333333333333333,0.4083333333333333,1.197156847302319,1.0555555555555556,0.42482014388489214,0.5646913580246914,0.5757692307692307,0.5644444444444443,0.0662500850340136,4.4460324146996,32,0.0006540587354679485
3.95,0.16666666666666666,0.5352380952380953,0.6735893124713648,0.5882352941176471,0.32230215827338127,0.338641975308642,0.7283333333333334,0.7820833333333334,0.05508681972789116,4.464318718888392,32,0.020814254205791822
3.95,0.25,0.24357142857142858,2.407924958734311,2.0,0.41390887290167866,0.4795061728395061,0.6392307692307692,0.6127777777777778,0.13025065192743765,3.8655581966667936,32,4.2090080966998826e-08
3.95,0.3333333333333333,0.19666666666666666,2.9635777092611626,2.6666666666666665,0.476378896882494,0.5427160493827161,0.6475641025641026,0.6309722222222223,0.17705589569160998,3.4774363388746563,32,4.5847948043166556e-10
3.95,0.41666666666666663,0.1773809523809524,3.4323926573027292,2.8333333333333335,0.5026378896882494,0.5749382716049383,0.6496153846153846,0.6195833333333334,0.19724027777777775,3.328104842123035,31,1.0265761905082824e-11
3.95,0.5,0.15452380952380954,3.8864979445015413,3.3,0.502757793764988,0.5802469135802468,0.6201282051282052,0.6155555555555555,0.22675538548752838,3.136587266538514,30,2.3613120424716866e-13
3.95,0.5833333333333333,0.1473809523809524,3.973595409386776,3.375,0.5014388489208633,0.5893827160493826,0.6365384615384615,0.6283333333333334,0.23374430272108845,3.064462076832117,27,1.172531331862892e-13
3.95,0.6666666666666666,0.1457142857142857,3.8599563206577594,3.25,0.48657074340527573,0.5664197530864197,0.6538461538461539,0.6373611111111112,0.2313926587301587,3.062315334710496,24,2.8738101572619943e-13
3.95,0.75,0.13095238095238096,4.436896197327853,3.6666666666666665,0.4992805755395684,0.5777777777777777,0.6443589743589745,0.6368055555555556,0.2601846655328798,2.9020335037916607,27,2.6555409838866936e-15
3.95,0.8333333333333333,0.12309523809523809,4.851402116402117,4.0,0.4797362110311751,0.5640740740740741,0.6116666666666666,0.6044444444444445,0.2681989229024942,2.8567421003789026,31,8.609434676160027e-17
3.95,0.9166666666666666,0.2373809523809524,3.740389875911459,3.4444444444444446,0.5364508393285371,0.562962962962963,0.7035897435897436,0.6683333333333332,0.21847729591836731,3.4130778762994254,32,1.1724862323948723e-12
3.95,1.0,0.3961904761904762,2.2608253688336992,2.0,0.6105515587529976,0.6109876543209876,0.6158974358974358,0.6104166666666667,0.14130436507936509,3.7318124762983107,32,1.719020277902729e-07
4.0,0.0,0.5092857142857142,0.6293995260795661,0.6176470588235294,0.4961630695443645,0.4981481481481482,0.4998717948717948,0.4988888888888889,0.03138398526077098,4.996816758845878,32,0.022317340109779746
4.0,0.08333333333333333,0.41833333333333333,1.0399286917060935,0.9615384615384616,0.43069544364508394,0.5603703703703704,0.5642307692307693,0.5688888888888888,0.05856695011337869,4.519070138916764,32,0.002121202911932304
4.0,0.16666666666666666,0.6745238095238095,0.36932859172580934,0.3055555555555556,0.23189448441247004,0.2590123456790124,0.7885897435897435,0.8036111111111112,0.08924818594104308,4.0716423131941,32,0.025372995169635714
4.0,0.25,0.2511904761904762,2.3292026119364246,2.0,0.44244604316546765,0.5411111111111111,0.598974358974359,0.5927777777777778,0.13018307823129252,3.890967035301516,32,7.8919690079957e-08
4.0,0.3333333333333333,0.20976190476190476,2.7797852626989314,2.4166666666666665,0.4748201438848921,0.5625925925925925,0.63,0.6183333333333334,0.1581734693877551,3.6082077760350044,32,2.0595983332002414e-09
4.0,0.41666666666666663,0.19357142857142856,2.9572898823798104,2.5625,0.5025179856115107,0.5701234567901234,0.6366666666666667,0.63125,0.17491176303854872,3.4612257055786055,30,4.779620525881065e-10
4.0,0.5,0.16023809523809524,3.3609640858741576,3.0,0.5106714628297363,0.5909876543209877,0.6225641025641026,0.6083333333333333,0.21979931972789118,3.1685530690585506,30,1.6468633794915614e-11
4.0,0.5833333333333333,0.1519047619047619,3.8303828365878725,3.2,0.5097122302158273,0.600246913580247,0.6353846153846153,0.6266666666666666,0.22635062358276645,3.103175438983565,25,3.7909268051218265e-13
4.0,0.6666666666666666,0.14976190476190476,3.4941161356628982,3.0,0.49112709832134305,0.5807407407407406,0.6203846153846154,0.6052777777777777,0.2159960034013606,3.1363407220660284,27,5.2294562547543996e-12
4.0,0.75,0.13166666666666665,4.4592069201781435,3.6666666666666665,0.4941247002398082,0.5869135802469135,0.6023076923076924,0.5945833333333332,0.24513296485260772,2.976848660096128,27,2.050020513260851e-15
4.0,0.8333333333333333,0.1269047619047619,4.82671291538198,4.333333333333333,0.5034772182254197,0.5928395061728395,0.6252564102564102,0.6044444444444445,0.2673949263038548,2.905328985079148,30,1.1322651723212784e-16
4.0,0.9166666666666666,0.29714285714285715,2.935524306250357,2.6,0.5756594724220624,0.6160493827160495,0.6726923076923077,0.6394444444444445,0.1773018707482993,3.61975588719363,32,8.617443231576221e-10
4.0,1.0,0.41285714285714287,1.906326333652909,1.7307692307692308,0.6089928057553956,0.5977777777777779,0.6330769230769231,0.6155555555555556,0.12155578231292516,3.8502284463565184,32,2.8333311852452635e-06
